,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
314,Bäkestrasse,bus,"{'17', '86', '18'}",,,,
315,Bölschestrasse,strassenbahn,"{'25', '84'}","52.44753754960049, 13.624290215589",nan,"['25']+ {'84', '25'}+ {'25', '84'}",
316,Bötzow-Bahn,bus,{'63'},"52.560824422323606, 13.172066794689416",nan,['63']+ {'63'}+ {'63'},
317,Bötzowstrasse,strassenbahn,"{'21', '13', '102', '4'}",,,,
318,Bühler Weg,bus,{'52'},,,,
319,Bülowstrasse,bus,"{'48', '87', '83'}",,,,
320,Bürgerpark,bus,{'7'},"52.56929473750183, 13.400863229040334",nan,"['50', '33', '55', '7']+ {'55', '50', '33', '7'}+ {'7', '55', '50', '33'}",
321,Bürgerpark,strassenbahn,"{'22', '46', '121'}",,,,
322,Bürgerwäldchen,strassenbahn,{'83'},"52.48924332057368, 13.606368760127548",Q66364551,['83']+ {'83'}+ {'83'},
323,Bütower Strasse,strassenbahn,{'83'},"52.4861026,13.6039833",Q66364552,{'83'}+ {'83'},
324,Calauer Strasse,bus,"{'14', '22'}","52.6039046981797, 13.35101806751932",nan,"{'22', '64'}+ {'64', '22'}",
325,Calvin Strasse/Spenerstrasse,bus,{'90'},,,,
326,Camphausenstrasse,bus,{'50'},,,,
327,Carstennstrasse,bus,{'3'},,,,
328,Ceciliengärten,bus,{'87'},,,,
329,Cecilienstrasse,bus,"{'7', '82'}","52.38866898553209, 13.388859906638816+52.52916119988477, 13.56567001818894+52.52964520108498, 13.558016131195705",nan,"['92']+ {'82'}+ {'92'}+ {'7', '82'}+ {'92'}+ {'54'}",
330,Celsiusstrasse,bus,{'86'},,,,
331,Celsiusstrasse/Osdorfer Strasse,bus,{'17'},,,,
332,Celsiustrasse,bus,{'86'},,,,
333,Charlottenburg,s-bahn,{'3'},"52.504722222222,13.303333333333",Q111326217,['KBS 156']+ {'156'}+ {'3'},
334,Charlottenburg Pulsstrasse,bus,{'74'},,,,
335,"Charlottenburg, Amtsgericht",bus,{'62'},,,,
336,Charlottenstrasse,bus,"{'18', '29'}",,,,
337,Chausseestrasse,bus,{'90'},"52.530562532485156, 13.383099723527291",nan,{'59'},
338,Chemnitzer Strasse,bus,{'115'},"52.5051288553116, 13.581585054064426",nan,{'27'}+ {'27'},
339,Chuasseestrasse,bus,{'71'},,,,
340,Claire-Waldoff-Promenade,bus,{'90'},,,,
341,Clauerstrasse,bus,{'3'},,,,
342,Clayallee,bus,"{'18', '50'}",,,,
343,Clayallee/Berliner Strasse,bus,{'3'},,,,
344,Clayallee/Königen-Luise-Strasse,bus,{'10'},,,,
345,Colditzstrasse,bus,{'25'},,,,
346,Colomierstrasse,bus,{'3'},,,,
347,Columbiadamm,bus,{'24'},"52.48398171737193, 13.394418749054523",nan,['24']+ {'24'}+ {'24'},
348,Congress-Centrum,bus,"{'94', '10', '69', '4'}",,,,
349,Conradstrasse,bus,{'15'},,,,
350,Corrensplatz,bus,{'11'},"52.446014012041694, 13.284264679815902",nan,"['11', '10']+ {'10', '11'}+ {'11', '10'}",
351,Crailsheimer Strasse,bus,"{'96', '84'}",,,,
352,Culemeyerstrasse,bus,{'7'},,,,
353,Cunostrasse,bus,{'50'},"52.47415188394957, 13.294491748804683+52.48560250541867, 13.296295217763765+52.485632143913, 13.296298367587678",nan,['50']+ {'50'}+ {'60'}+ {'50'},
354,Cunostrasse/Kirchstrasse,bus,"{'60', '86'}",,,,
355,Dachdeckerweg,bus,{'91'},"52.43200863965697, 13.43517747900866",nan,{'91'}+ {'91'},
356,"Dahlem, Clayallee",bus,{'17'},,,,
357,Dahlem-Dorf,u-bahn,{'2'},"52.456944444444,13.289444444444",Q668585,['2']+ {'2'}+ {'2'},
358,Dahlemer Weg,bus,"{'1', '53', '48', '3'}",,,,
359,Dahrendorfzeile,bus,{'23'},,,,
360,Daimlerstrasse,bus,"{'77', '32'}","52.42004129886981, 13.390580631715386+52.42633426517634, 13.374372783711541",nan,"['7']+ ['11']+ {'7'}+ {'77', '11'}+ {'79', '77'}",
361,Dannenwalder Weg,bus,"{'14', '22', '15'}",,,,
362,Dardanellenweg,bus,{'81'},"52.44483148936466, 13.410763994344759",nan,['81']+ {'81'}+ {'81'},
363,Darser Strasse,bus,"{'10', '84'}",,,,
364,Deidesheimer Strasse,bus,{'1'},,,,
365,Delbrückstrasse,bus,{'10'},,,,
366,Delmer Steig,bus,{'52'},"52.41971134506084, 13.4227562094393",nan,{'78'},
367,Demminer Strasse,bus,{'64'},,,,
368,Dennewitzplatz,bus,{'19'},,,,
369,Dernburgstrasse,bus,"{'10', '94'}","52.50646678185195, 13.28367883075423+52.506475277293326, 13.283699429511623",nan,"['94', '10']+ {'10', '66'}+ {'10', '94'}",
370,Dessauer Strasse,bus,{'2'},,,,
371,Dessauer Strasse/Eiswaldtstrasse,bus,{'87'},,,,
372,Detmolder Strasse,bus,{'1'},,,,
373,Deutsche Oper,u-bahn,{'1'},"52.511944444444,13.310555555556",Q869501,['1']+ {'1'}+ {'1'},
374,Deutsche Staatsoper bzw. Komische Oper,bus,{'?'},,,,
375,Deutschlandhalle,bus,{'69'},,,,
376,Diakoniezentrum,bus,{'14'},"52.61149887487554, 13.251436670031126",nan,"['14']+ {'14'}+ {'E', '14'}",
377,Dianastrasse,bus,{'20'},"52.611345702626494, 13.318042679764599",nan,['12']+ {'12'}+ {'12'},
378,Dickhardtstrasse,bus,"{'48', '85'}",,,,
379,Didostrasse,bus,{'33'},,,,
380,Dimitroffstrasse,strassenbahn,"{'71', '72', '15', '70', '63', '63E', '20', '113', '11', '14', '6'}",,,,
381,Dimitroffstrasse,u-bahn,{'A'},"52.541666666667,13.412222222222",Q571382,['A']+ {'A'}+ {'A'},
382,Dimitroffstrasse Ecke Greifswalder Strasse,strassenbahn,"{'28', '24'}",,,,
383,Dimitroffstrasse Ecke Leninallee,strassenbahn,"{'18', '18E'}",,,,
384,Dohnagestell,bus,{'89'},,,,
385,Dominicusstrasse,bus,"{'48', '83'}","52.481845594274056, 13.348295976204904",nan,"['65', '75', '48']+ {'65', '83', '48'}+ {'75', '65', '83', '48'}",
386,Dominikus-Krankenhaus,bus,{'15'},,,,
387,Domnauer Strasse,bus,"{'25', '68'}",,,,
388,Donnersmarckplatz,bus,"{'15', '12'}","52.62982465046043, 13.28047497184123",nan,"['15', '12']+ {'12', '15'}+ {'12', '15'}",
389,Dovebrücke,bus,{'90'},"52.51867985481754, 13.319909429259681",nan,{'90'}+ {'90'},
390,Drakestrasse,bus,"{'53', '48', '11'}",,,,
391,Drakestrasse/Ringstrasse,bus,"{'68', '11'}",,,,
392,Drewitz (DDR),bus,{'99'},,,,
393,Drontheimer Strasse,bus,"{'89', '22'}","52.55658565363752, 13.377068634643702",nan,{'14'}+ {'14'},
394,Drosselweg,bus,{'10'},,,,
395,Dröpkeweg,bus,{'91'},,,,
396,Dudenstrasse,bus,{'28'},"52.485078406979376, 13.376567552300232",nan,['28']+ {'28'}+ {'28'},
397,Dyrotzer Strasse,bus,{'63'},"52.541533204193215, 13.168717392964442",nan,{'63'},
398,Döberitzer Strasse,bus,{'83'},,,,
399,Dörpfeldstrasse,bus,{'23'},"52.43603572868382, 13.54292180983057",nan,{'23'}+ {'23'},
400,"Düppel-Süd, Neuruppiner Strasse",bus,{'50'},,,,
401,Düsseldorfer Strasse,bus,{'1'},,,,
402,Eberswalder Strasse,strassenbahn,"{'21', '13', '102', '4'}",,,,
403,Edelweißstrasse,bus,{'109'},,,,
404,Edisonstrasse,strassenbahn,"{'16', '82'}",,,,
405,Egelpfuhlstrasse,bus,{'80'},"52.53353984351533, 13.169416926784528",nan,"['80', '31']+ {'31'}+ {'80'}",
406,Ehrenbergstrasse,bus,{'1'},,,,
407,Ehrenpreisweg,bus,{'57'},,,,
408,Ehrlichstrasse,strassenbahn,{'82'},"52.4789566,13.5234316",Q65951921,{'82'},
409,Eichborndamm,bus,"{'21', '15'}","52.59189972544546, 13.326509287366479",nan,"['12', '12E', '14']+ {'12', '14'}+ {'12', '14'}",
410,Eichborndamm 167/Tor 5,bus,"{'21', '15'}",,,,
411,Eiche Süd B,bus,{'116'},,,,
412,Eichenauer Weg,bus,"{'57', '58', '41'}",,,,
413,Eichendamm,strassenbahn,{'?'},,,,
414,Eichenroder Ring,bus,{'15'},,,,
415,Eichhorster Weg,bus,"{'14', '22', '15'}",,,,
416,Eichwalde,s-bahn,{'110'},"52.3715,13.6152",Q19274479,"['KBS 141', 'KBS 110']+ {'141', '110'}+ {'110', '141'}",
417,Einsteinufer,bus,{'90'},,,,
418,Eintrachsiedlung,bus,{'25'},,,,
419,Eisenacher Strasse,bus,"{'83', '33', '16', '81', '77'}",,,,
420,Eisenacher Strasse,u-bahn,{'7'},"52.489444444444,13.350277777778",Q571170,{'7'}+ {'7'},
421,Eisenbahnstrasse,bus,{'28'},,,,
422,Eisenzahnstrasse,bus,{'4'},,,,
423,Eiswaldstrasse,bus,{'30'},"52.42768407828006, 13.355221272560957",nan,['32']+ {'32'},
424,Elberfelder Strasse,bus,{'23'},"52.52499756425905, 13.336260231934217",nan,{'23'},
425,Elisabeth-Friedhof,bus,{'70'},"52.5606565984888, 13.387868890755703",nan,['70']+ {'70'}+ {'70'},
426,Elisabethstrasse,bus,"{'115', '80'}",,,,
427,Elisabethstrasse,strassenbahn,"{'5', '18E', '10', '18', '11', '110', '117'}",,,,
428,Elsenstrasse,bus,{'4'},,,,
429,Elsflether Weg,bus,{'80'},"52.53387421969225, 13.1936438306569",nan,"['80', '31']+ {'31'}+ {'80'}",
430,Elsterplatz,bus,"{'60', '10', '50'}",,,,
431,Elsterwerdaer Platz,u-bahn,{'E'},,,,
432,Emdener Strasse,bus,{'71'},,,,
433,Ementaler Strasse,bus,{'22'},,,,
434,Emmentaler Strasse,bus,"{'72', '12'}","52.56753442425038, 13.351220133812342+52.57040409711633, 13.360868970172627+52.57436366539218, 13.368494321270632",nan,"{'12'}+ {'22', '61', '72'}+ {'14'}+ {'12'}+ {'22', '61', '72'}+ {'14'}",
435,Emser Platz,bus,{'50'},"52.492072890007414, 13.319251387534207",nan,['50']+ {'50'}+ {'50'},
436,Emser Strasse,bus,{'91'},,,,
437,Endestrasse,bus,"{'66', '18', '6'}","52.41965961978957, 13.160396994674473",nan,"['18']+ {'18'}+ {'6', '18'}",
438,Engadiner Weg,bus,"{'53', '85'}",,,,
439,Engelroder Weg,bus,"{'14', '22'}",,,,
440,Englerallee,bus,{'1'},,,,
441,Erdener Strasse,bus,{'19'},,,,
442,Erich-Glückauf-Strasse,strassenbahn,"{'14', '18', '12', '18E'}",,,,
443,Erkner,s-bahn,{'105'},"52.4296,13.7513",Q14434071,['KBS 105']+ {'105'}+ {'105'},
444,Ernst-Reuter-Platz,u-bahn,{'1'},"52.511944444444,13.322222222222",Q658361,['1']+ {'1'}+ {'1'},
445,Ernst-Thälmann-Park,s-bahn,"{'141', '140', '143'}",,,,
446,Ernststrasse,bus,{'15'},,,,
447,Erwin-Bock-Strasse,bus,{'115'},,,,
448,Eschenweg,bus,{'56'},,,,
449,Europa-Center,bus,"{'9', '19', '69', '29', '73'}",,,,
450,Exerzierstrasse,bus,{'64'},"52.553756646174705, 13.37716619556309",nan,['61']+ {'61'}+ {'61'},
451,Eythstrasse/Friedhof,bus,{'74'},,,,
452,Fahrenheitstrasse,bus,"{'17', '86'}","52.41442729967662, 13.317808293573478",nan,['86']+ {'86'}+ {'86'},
453,Fahrstrasse,bus,{'27'},,,,
454,Falckensteinstrasse,bus,{'28'},"52.50006740058051, 13.443824961890895",nan,['28']+ {'28'}+ {'28'},
455,Falkenberg,bus,{'80'},,,,
456,Falkenberg,strassenbahn,{'15'},,,,
457,Falkenberger Strasse,bus,{'107'},,,,
458,Falkenberger Strasse,strassenbahn,{'10'},,,,
459,Falkenhöhe,bus,"{'23', '107'}",,,,
460,Falkenplatz,bus,{'20'},"52.58483834291436, 13.227491413045145",nan,"['14E', '20']+ {'14E', '20'}+ {'14E', '20'}",
461,Falkenseer Chaussee,bus,"{'63', '5', '92'}",,,,
462,Falkenseer Platz,bus,{'92'},"52.54045617500718, 13.203419756102146",nan,['63'],
463,Falkentaler Steig,bus,{'15'},"52.61956101840572, 13.304151399505054",nan,['15']+ {'15'}+ {'15'},
464,Fasanenstrasse,strassenbahn,{'?'},,,,
465,Fehrbelliner Platz,u-bahn,"{'7', '2'}","52.490277777778,13.314444444444",Q663245,"['2', '7']+ {'7', '2'}+ {'2', '7'}",
466,Feldstrasse,bus,{'85'},"52.53894753969273, 13.385922980430735",nan,{'90'}+ {'90'},
467,Fellbacher Strasse,bus,{'15'},,,,
468,Fennstrasse,bus,{'16'},"52.53790305026232, 13.36156749519695",nan,['16']+ {'16'}+ {'16'},
469,Fernbahnhof Spandau,bus,{'56'},"52.53460554079231, 13.19938861204433",nan,{'56'}+ {'56'},
470,Feuerbachstrasse,s-bahn,{'1'},,,,
471,Fichtestrasse,bus,{'28'},,,,
472,Filandastrasse,bus,"{'33', '32', '30'}","52.45830016222382, 13.332000437695363",nan,['33']+ {'33'}+ {'33'},
473,Filandastrasse/Elisenstrasse,bus,{'17'},,,,
474,Finchleystrasse,bus,{'30'},,,,
475,Finckensteinallee,bus,{'68'},"52.43271069172293, 13.28705129301604",nan,"['85', '84']+ {'85', '84'}+ {'84', '85'}",
476,Finkenstrasse,bus,{'50'},,,,
477,Finnenhaus-Siedlung,bus,"{'34', '35'}",,,,
478,Finsterwalder Strasse,bus,"{'21', '15', '62'}",,,,
479,Finsterwalder Strasse 29-32,bus,{'15'},,,,
480,Fischerhüttenstrasse,bus,"{'48', '18'}","52.43576520834544, 13.256135254159986",nan,['18']+ {'18'}+ {'18'},
481,Flankenschanze,bus,{'92'},"52.54285108073802, 13.198524346220605",nan,['63']+ {'63'}+ {'63'},
482,Fleischerstrasse,bus,{'57'},,,,
483,Flottenstrasse,bus,"{'8', '22', '12', '61'}",,,,
484,Flottwellstrasse,bus,"{'24', '29'}",,,,
485,Flughafen Berlin-Schönefeld,s-bahn,"{'115', '140'}","52.3914,13.5128",Q661069,"['KBS 140', 'KBS 115']+ {'140', '115'}",
486,Flughafen Haupthalle,bus,{'9'},,,,
487,Flughafen Tegel,bus,"{'9', '8'}",,,,
488,Flughafen/Haupthalle,bus,{'8'},,,,
489,Flugplatz Gatow,bus,"{'34', '35'}",,,,
490,Flurweg,bus,{'52'},"52.43494262591168, 13.487998258861726",nan,{'52'},
491,Fontanestrasse,bus,{'4'},"52.58985938767378, 13.361193570257216",nan,{'55'},
492,Forckenbeckstrasse,bus,{'60'},"52.482221394934605, 13.290044081376928",nan,['50']+ {'50'}+ {'50'},
493,Forststrasse,bus,"{'3', '53'}","52.44018878722606, 13.23646612794553",nan,['53']+ {'53'}+ {'53'},
494,Forststrasse/Jugendhergerge,bus,{'15'},,,,
495,Foxweg,bus,{'61'},,,,
496,Frankenwaldstrasse,bus,"{'5', '34'}","52.54996371596514, 13.171838568952742",nan,['5']+ {'5'}+ {'5'},
497,Frankfurter Allee,s-bahn,"{'141', '140', '143', '142'}","52.514166666667,13.474722222222",Q111250033,"['KBS 141', 'KBS 140', 'KBS 142', 'KBS 143']+ {'141', '140', '143', '142'}+ {'143', '141', '142', '140'}",
498,Frankfurter Allee,u-bahn,{'E'},"52.513638888889,13.475694444444",Q3752007,['E']+ {'E'}+ {'E'},
499,Frankfurter Tor,u-bahn,{'E'},"52.515833333333,13.454166666667",Q568627,['E']+ {'E'}+ {'E'},
500,Franklinstrasse,bus,"{'1', '90'}","52.522283871477285, 13.328349242353065",nan,"['1']+ {'1', '90'}+ {'90', '1'}",
501,Franz-Körner-Strasse,bus,{'91'},"52.455922674609056, 13.437265424341522",nan,{'91'}+ {'91'},
502,Franz-Neumann-Platz,u-bahn,{'8'},,,,
503,Frauenschuhweg,bus,{'52'},,,,
504,Fredersdorf,s-bahn,{'100'},"52.5265,13.7625",Q15197387,{'100'}+ {'100'},
505,Freibad,bus,{'4'},,,,
506,Freibad Müggelsee,strassenbahn,{'25'},"52.44667120570544, 13.63034121580945",nan,{'25'}+ {'25'},
507,Freie Scholle,bus,{'20'},"52.599851537868666, 13.301736158422598",nan,['20']+ {'20'}+ {'20'},
508,Freiheit,strassenbahn,"{'86', '16'}","52.4466212,13.576083+52.44751245016566, 13.575397816761088",Q66095675+nan,['19']+ {'19'}+ {'19'},
509,Freiheit 16-43,bus,{'56'},,,,
510,Friedbergstrasse,bus,{'62'},,,,
511,Friedenau,s-bahn,{'1'},,,,
512,Friedenauer Brücke,bus,{'25'},"52.467136873118974, 13.33767977795157",nan,"['84', '25']+ {'84', '25'}+ {'25', '84'}",
513,Friedenfelser Strasse,bus,{'79'},,,,
514,Friedenstrasse,bus,"{'79', '76', '6'}",,,,
515,Friederikestrasse,bus,{'20'},,,,
516,Friedhof,bus,{'4'},,,,
517,Friedhof In den Kisseln,bus,{'34'},"52.55316836604108, 13.179584103774719",nan,{'34'}+ {'34'},
518,Friedhof Mariendorf,bus,"{'81', '77'}",,,,
519,Friedhof Nordeingang,bus,{'10'},,,,
520,Friedhof Südeingang,bus,{'10'},,,,
521,Friedhof Tempelhof,bus,{'77'},,,,
522,Friedhöfe/Seestrasse,bus,{'89'},,,,
523,Friedrich-Karl-Strasse,bus,{'68'},"52.455827036635775, 13.383997024314642",nan,{'68'}+ {'68'},
524,Friedrich-Olbricht-Damm,bus,{'23'},"52.54441142183259, 13.313159139083618",nan,['23']+ {'23'},
525,Friedrich-Wilhelm-Platz,bus,"{'81', '2'}",,,,
526,Friedrich-Wilhelm-Platz,u-bahn,{'9'},"52.47194,13.32861",Q559207,['9']+ {'9'}+ {'9'},
527,Friedrich-Wilhelm-Strasse,bus,"{'96', '84', '68'}",,,,
528,Friedrichrodaer Strasse,bus,{'30'},,,,
529,Friedrichsfelde,u-bahn,{'E'},"52.506111111111,13.512777777778",Q429781,['E']+ {'E'}+ {'E'},
530,Friedrichsfelde Ost,s-bahn,"{'100', '102', '101'}",,,,
531,Friedrichshagen,s-bahn,{'105'},"52.4574,13.6233",Q800474,['KBS 105']+ {'105'}+ {'105'},
532,Friedrichstrasse,bus,{'9'},"52.51718498081941, 13.388821428784585",nan,"['9', '32']+ {'9', '32'}+ {'32', '9'}",
533,Friedrichstrasse,s-bahn,"{'100', '115', '3', '110', '2'}","52.52027777777778,13.386944444444444","Q111219456+Q111219456, Q111219456","['KBS 105', 'KBS 115', 'KBS 100', 'KBS 110', 'KBS 152', 'KBS 156', 'KBS 153']+ {'152'}, {'156', '153', '100', '115', '105', '110'}+ {'100', '105', '115', '2', '110', '3'}",
534,Friedrichstrasse,u-bahn,{'6'},"52.520111111111,13.388305555556",Q3753274,['6']+ {'6'}+ {'6'},
535,Friesenstrasse,bus,{'4'},"52.483950604682775, 13.394359749805426",nan,['4']+ {'4'}+ {'4'},
536,Fritz-Erler-Allee,bus,"{'52', '41', '91'}",,,,
537,Fritz-Werner-Strasse,bus,"{'77', '32'}","52.438417252275286, 13.38418919566004",nan,{'77'}+ {'32'},
538,Frockenbeckstrasse,bus,{'50'},,,,
539,Frohnau,s-bahn,{'2'},"52.6325,13.2902",Q800472,['KBS 152']+ {'152'},
540,Fuchsienweg,bus,{'52'},"52.43201288917993, 13.484482166487854",nan,{'52'},
541,Fuldastrasse,bus,"{'95', '41'}","52.483802510465225, 13.435884392882318",nan,['95']+ {'95'},
542,Fährstrasse,bus,{'14'},"52.607046957760666, 13.21078222815492",nan,"['14E', '14']+ {'14E', '14'}+ {'14E', '14'}",
543,Földerichstrasse/Adamstrasse,bus,"{'31', '35'}",,,,
544,Försterweg,bus,{'20'},,,,
545,Fürstendamm,bus,{'12'},"52.633201285794975, 13.29168257304951",nan,['12E'],
546,Fürstenstrasse,bus,{'18'},,,,
547,Gabelung,bus,"{'13', '20'}",,,,
548,Galenstrasse,bus,"{'63', '5'}","52.535513174510704, 13.195323305598267",nan,"['63', '5']+ {'5', '63'}+ {'5', '63'}",
549,Galenusstrasse,strassenbahn,{'49'},"52.5818183,13.4287678",Q66195410,{'49'}+ {'49'},
550,Galluner Strasse,bus,{'82'},,,,
551,Gartenfeld,bus,{'72'},"52.54719055045343, 13.247793329242997",nan,{'72'}+ {'72'},
552,Gartenfelder Strasse,bus,"{'10', '13', '72'}",,,,
553,Garystrasse,bus,{'11'},"52.4442077967708, 13.28357204535823",nan,['11']+ {'11'}+ {'11'},
554,"Gatow, Kirche",bus,"{'34', '35'}","52.48684680676539, 13.18215147844503",nan,['34']+ {'34'}+ {'34'},
555,Gatower Heide,bus,{'36'},,,,
556,Gatower Strasse,bus,"{'34', '94', '97'}","52.489436255649245, 13.180387588417426",nan,"{'97', '34'}+ {'97', '34', '94'}",
557,Gedachtnis-Kirche,bus,{'29'},,,,
558,Gedenkstätte Plötzensee,bus,{'23'},,,,
559,Gedächtnis-Kirche,bus,"{'73', '19'}",,,,
560,Geflügelsteig,bus,{'57'},"52.40509575868019, 13.490612934623142",nan,['57']+ {'57'}+ {'57'},
561,Gehrenseestrasse,bus,{'80'},"52.550374446495574, 13.509947431496716",nan,"{'53', '39'}+ {'53', '39'}",
562,Gehrenseestrasse,s-bahn,{'101'},,,,
563,Gehrenseestrasse,strassenbahn,"{'72', '70', '15', '63', '113', '108', '16', '117', '63E'}",,,,
564,Gehsener Strasse,bus,{'115'},"52.46321577871702, 13.58365868698432",nan,{'27'}+ {'27'},
565,Geibelstrasse,bus,"{'28', '95', '68'}",,,,
566,Gemeinde-Zentrum,bus,{'62'},"52.59643859073574, 13.351715376359108",nan,['22']+ {'22'}+ {'22'},
567,Gemeindefriedhof,bus,"{'27', '61'}",,,,
568,Gemiende-Zentrum,bus,{'22'},,,,
569,General-Barby-Strasse,bus,"{'21', '61'}",,,,
570,General-Woyna-Strasse,bus,{'61'},,,,
571,Genfenbergstrasse,bus,{'97'},"52.51750221401804, 13.197731492020262",nan,['97']+ {'97'}+ {'97'},
572,Genfer Strasse,bus,"{'8', '12'}","52.56900243790613, 13.356352056641578",nan,{'8'}+ {'8'},
573,Georgenstrasse,bus,{'11'},"52.41872514153603, 13.336656650253074",nan,{'11'},
574,Geraer Strasse,bus,{'11'},"52.4209977576583, 13.334940458009266",nan,{'11'},
575,Gerichtstrasse,bus,{'71'},,,,
576,Gerichtstrasse/Hochstrasse,bus,{'12'},,,,
577,Gerlindeweg,bus,{'20'},,,,
578,Germaniapromenade,bus,{'91'},"52.46091119718613, 13.435072262724178",nan,{'91'}+ {'91'},
579,Gersdorfstrasse,bus,{'33'},"52.4497135211621, 13.366843463731259",nan,['33']+ {'33'}+ {'33'},
580,Gesundbrunnen,u-bahn,{'8'},"52.548611,13.389444",Q3761416,['8']+ {'8'}+ {'8'},
581,Gesundgrunnen,s-bahn,{'2'},,,,
582,Gesundheitszentrum,bus,{'52'},,,,
583,Geygerstrasse,bus,"{'95', '41'}","52.47976469123224, 13.444053924636787",nan,['95']+ {'95'},
584,Giesensdorfer Strasse,bus,"{'96', '86', '84'}",,,,
585,Gitschiner Strasse,bus,{'41'},"52.49813710118797, 13.39367521589463",nan,{'41'}+ {'41'},
586,Gleisdreieck,u-bahn,{'1'},"52.49952,13.37409",Q678372,['1']+ {'1'}+ {'1'},
587,Glienicke,bus,{'7'},,,,
588,"Glienicke, Gutshof",bus,{'34'},,,,
589,"Glienicke, Leninstrasse",bus,{'101'},"52.63061127174937, 13.313032288073181",nan,{'7'},
590,Glienicker Brücke,bus,{'6'},"52.413474089031965, 13.091235881924467",nan,['6']+ {'6'}+ {'6'},
591,Glienicker Strasse,bus,{'7'},"52.639049703806435, 13.364412135530177",nan,{'7'}+ {'7'},
592,Glienicker Weg,bus,{'23'},"52.42911840822696, 13.550747599297186",nan,['23']+ {'23'}+ {'23'},
593,Gliensteig,bus,{'63'},"52.55955215458691, 13.177291674100829",nan,['63']+ {'63'}+ {'63'},
594,Glitschiner Strasse,bus,{'95'},"52.498382344355605, 13.395835277134504",nan,{'95'},
595,Glockenblumenweg,bus,{'57'},,,,
596,Glogauer Strasse,bus,{'29'},,,,
597,Glärnischweg,bus,{'76'},,,,
598,Glühwürmchenweg,bus,{'5'},,,,
599,Gneisenaustrasse,u-bahn,{'7'},"52.491388888889,13.395555555556",Q668618,['7']+ {'7'}+ {'7'},
600,Goebelplatz,bus,{'23'},"52.53812718171093, 13.27991414794248",nan,['23']+ {'23'}+ {'23'},
601,Goebenstrasse,bus,{'48'},"52.49352617261973, 13.366079955859773+52.49432104446879, 13.361075538452589",nan,"['19']+ ['84', '75', '48']+ {'19'}+ {'84', '83', '48'}+ {'19'}+ {'75', '84', '48'}",
602,Goerzallee,bus,"{'53', '68', '84', '85'}",,,,
603,Goerzallee 141-145,bus,"{'10', '84'}",,,,
604,Goerzwerk,bus,"{'10', '84'}",,,,
605,Goethestrasse,bus,"{'1', '78', '76'}",,,,
606,Goethestrasse,strassenbahn,{'?'},,,,
607,Goißener Strasse,bus,{'4'},,,,
608,Goldenes Horn,bus,"{'93', '33'}",,,,
609,Goltzstrasse,bus,"{'76', '82'}","52.387438325776785, 13.409715778165955+52.38744320384639, 13.409669775718848",nan,"{'82'}+ {'76'}+ {'82', '76'}",
610,Goltzstrasse/Mertensstrasse,bus,{'56'},,,,
611,Goltzstrasse/Rauchstrasse,bus,{'56'},,,,
612,Goltzstrasse/ReußStrasse,bus,{'97'},,,,
613,Goltzstrasse/Reußstrasse,bus,"{'31', '56'}",,,,
614,Gorkistrasse/Ziekowstrasse,bus,"{'14', '15'}",,,,
615,Gotenstrasse,bus,"{'73', '74'}","52.47544911672171, 13.359851155294415",nan,"['65']+ {'73', '65', '74'}+ {'73'}",
616,Gotthardstrasse,bus,{'64'},"52.56628742362028, 13.339139315236876",nan,"['8', '64']+ {'8', '64'}+ {'64', '8'}",
617,Gottlieb-Dunkel-Strasse,bus,"{'25', '73'}","52.46047500564911, 13.417979057824004",nan,"['25']+ {'73', '25'}+ {'25', '73'}",
618,Gotzkowskystrasse,bus,{'23'},"52.527175382748375, 13.33054791755954",nan,['23']+ {'23'}+ {'23'},
619,Grabenstrasse,bus,{'17'},,,,
620,Gradestrasse,bus,"{'25', '73', '91'}",,,,
621,Gradestrasse 45,bus,{'81'},,,,
622,Gradestrasse 91,bus,{'81'},,,,
623,Graefestrasse,bus,{'95'},,,,
624,Grammestrasse,bus,{'23'},,,,
625,Grammestrasse/Quellweg,bus,{'72'},,,,
626,Granatenstrasse,bus,{'22'},,,,
627,Grauwackeweg,bus,{'52'},,,,
628,Grazer Platz,bus,"{'25', '87'}",,,,
629,Grazer Platz/Grazer Damm,bus,{'25'},,,,
630,Gredinger Strasse,bus,{'34'},"52.46166452661661, 13.133725532902641",nan,{'34'},
631,Greifswalder Strasse,s-bahn,{'142'},"52.539722222222,13.439444444444",Q439246,"{'141', '140', '143', '142'}+ {'143', '141', '142', '140'}",
632,Greifswalder Strasse,strassenbahn,"{'102', '13', '4'}",,,,
633,Greifswalder Strasse Ecke Dimitroffstrasse,strassenbahn,{'21'},,,,
634,Greifswalder Strasse/Dimitroffstrasse,strassenbahn,{'113'},,,,
635,Greinerstrasse/Dederingstrasse,bus,{'81'},"52.43670205861796, 13.37209191098168",nan,['81']+ {'81'},
636,Grenadierstrasse,bus,{'5'},"52.530981925368565, 13.205371761701368",nan,"['80', '31', '5']+ {'5', '31'}+ {'80', '5'}",
637,Grenzallee,bus,"{'77', '95', '41'}",,,,
638,Grenzallee,u-bahn,{'7'},"52.463333333333,13.443888888889",Q571836,['7']+ {'7'}+ {'7'},
639,Grenzweg,bus,{'82'},,,,
640,Griesingerstrasse,bus,{'5'},,,,
641,Grimmelshausenerstrasse,bus,{'37'},,,,
