stop_name,type,line_name,stop_id,location,identifier,neighbourhood,district,east_west,postal_code
Elsterplatz,autobus,A10,1965212_west,"52.47977983,13.28550761",,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
Hundekehlestr. Ecke Warnemünderstr.,autobus,A10,1965213_west,"52.47539508,13.29037561",,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
Königin-Luise-Str. Ecke Pacelliallee,autobus,A10,1965214_west,"52.45831131,13.28712680",,Dahlem,Steglitz-Zehlendorf,west,14195
U-Bhf. Thielplatz,autobus,A10,1965215_west,"52.45104521,13.28173642",,Dahlem,Steglitz-Zehlendorf,west,14195
Berlinerstr. Ecke Thielallee,autobus,A10,1965216_west,"52.44181287,13.28274544",,Zehlendorf,Steglitz-Zehlendorf,west,14169
Berlinerstr. Ecke Sundgauerstr.,autobus,A10,1965217_west,"52.43833478,13.27141130",,Zehlendorf,Steglitz-Zehlendorf,west,14169
Teltowerdamm Ecke Clayallee,autobus,A10,1965218_west,"52.43506014,13.26041541",,Zehlendorf,Steglitz-Zehlendorf,west,14169
Teltowerdamm Ecke Machnowerstr.,autobus,A10,1965219_west,"52.43081551,13.25929641",,Zehlendorf,Steglitz-Zehlendorf,west,14167
Behring-Krankenhaus,autobus,A10,1965220_west,"52.42410895,13.25176454",,Zehlendorf,Steglitz-Zehlendorf,west,14165
Lupsteinerweg Ecke Sachtlebenstr.,autobus,A10,1965221_west,"52.40951067,13.25160884",,Zehlendorf,Steglitz-Zehlendorf,west,14165
Saargemünderstr. Ecke Clayallee,autobus,A11,1965222_west,"52.45093246,13.27071876",,Dahlem,Steglitz-Zehlendorf,west,14195
U-Bhf. Oskar-Helene-Heim,autobus,A11,1965223_west,"52.45027901,13.27036199",,Dahlem,Steglitz-Zehlendorf,west,14195
Ihnestr. Ecke Garystr.,autobus,A11,1965224_west,"52.44831170,13.27633996",,Dahlem,Steglitz-Zehlendorf,west,14195
Corrensplatz,autobus,A11,1965225_west,"52.44601401,13.28426468",,Dahlem,Steglitz-Zehlendorf,west,14195
Unter den Eichen Ecke Habelschwendterallee,autobus,A11,1965226_west,"52.44574706,13.29356835",,Lichterfelde,Steglitz-Zehlendorf,west,12205
Gardeschützerweg Ecke Drakestr.,autobus,A11,1965227_west,"52.44267225,13.29700971",,Lichterfelde,Steglitz-Zehlendorf,west,12205
Ringstr. Ecke Drakestr.,autobus,A11,1965228_west,"52.43979507,13.30016971",,Lichterfelde,Steglitz-Zehlendorf,west,12205
Wiesenbaude,autobus,A11,1965229_west,"52.43049524,13.31180861",,Lichterfelde,Steglitz-Zehlendorf,west,12207
Ostrpreußendamm Ecke Königsbergerstr.,autobus,A11,1965230_west,"52.43078834,13.31750145",,Lichterfelde,Steglitz-Zehlendorf,west,12207
Marienstr. Ecke Königsbergerstr.,autobus,A11,1965231_west,"52.42946322,13.32166308",,Lichterfelde,Steglitz-Zehlendorf,west,12207
Morgensternstr. Ecke Königsbergerstr.,autobus,A11,1965232_west,"52.42807231,13.32551407",,Lichterfelde,Steglitz-Zehlendorf,west,12207
Kranoldplatz,autobus,A11,1965233_west,"52.42777476,13.32647358",,Lichterfelde,Steglitz-Zehlendorf,west,12209
Langestr. Ecke Lorenzstr.,autobus,A11,1965234_west,"52.42401446,13.33313155",,Lichterfelde,Steglitz-Zehlendorf,west,12209
Hildburghauserstr. Ecke Mariannenstr.,autobus,A11,1965235_west,"52.41661432,13.33818246",,Lichterfelde,Steglitz-Zehlendorf,west,12209
Stadtilmerweg,autobus,A11,1965236_west,"52.41507278,13.34597485",,Marienfelde,Tempelhof-Schöneberg,west,12279
"Marienelde, Alt-Marienfelde",autobus,A11,1965237_west,"52.41210781,13.36273360",,Marienfelde,Tempelhof-Schöneberg,west,12279
Gartenstr. Ecke Bernauerstr.,autobus,A12,1965238_west,"52.53343698,13.38751889",,Gesundbrunnen,Mitte,west,13355
Grenzstr. Ecke Ackerstr.,autobus,A12,1965239_west,"52.54070452,13.37926714",,Gesundbrunnen,Mitte,west,13355
U-Bhf. Leopold-Platz,autobus,A12,1965240_west,"52.54640033,13.35909680",,Wedding,Mitte,west,13353
U-Bhf. Seestr.,autobus,A12,1965241_west,"52.55031541,13.35229850",,Wedding,Mitte,west,13347
Bristolstr. Ecke Barfusstr.,autobus,A12,1965242_west,"52.55830889,13.35117448",,Wedding,Mitte,west,13349
Emmentalerstr. Ecke Aroserallee,autobus,A12,1965243_west,"52.56751553,13.35120118",,Reinickendorf,Reinickendorf,west,13407
Lindauerallee Ecke Roedernallee,autobus,A12,1965244_west,"52.57437590,13.34773196",,Reinickendorf,Reinickendorf,west,13407
Tessenowstr. Ecke Roedernallee,autobus,A12,1965245_west,"52.58314996,13.34369472",,Wittenau,Reinickendorf,west,13437
Rathaus Reinickendorf,autobus,A12,1965246_west,"52.59165784,13.32633528",,Wittenau,Reinickendorf,west,13437
Cyclopstr. Ecke Hermsdorferstr.,autobus,A12,1965247_west,"52.60209837,13.32482303",,Wittenau,Reinickendorf,west,13437
Zabel-Krüger-Damm Ecke Oraniendamm,autobus,A12,1965248_west,"52.60785215,13.32378976",,Waidmannslust,Reinickendorf,west,13469
Almutstr. Ecke Berlinerstr.,autobus,A12,1965249_west,"52.61486970,13.31706314",,Hermsdorf,Reinickendorf,west,13467
Hermsdorferdamm Ecke Berlinerstr.,autobus,A12,1965250_west,"52.62241093,13.31288776",,Hermsdorf,Reinickendorf,west,13467
Zeitingerplatz,autobus,A12,1965251_west,"52.63352257,13.29039813",,Frohnau,Reinickendorf,west,13465
Donnersmarkplatz,autobus,A12,1965252_west,"52.63014387,13.28046436",,Frohnau,Reinickendorf,west,13465
Hainbuchenstr. Ecke Stolzingstr.,autobus,A12,1965253_west,"52.63436579,13.27495612",,Frohnau,Reinickendorf,west,13465
"Heiligensee, Alt-Heiligensee",autobus,A13,1965254_west,"52.60174637,13.21022269",,Heiligensee,Reinickendorf,west,13503
Am Dachsbau Ecke Heiligenseestr.,autobus,A13,1965255_west,"52.60656467,13.22982450",,Heiligensee,Reinickendorf,west,13503
Gabelung,autobus,A13,1965256_west,"52.59988613,13.25204129",,Tegel,Reinickendorf,west,13505
Ruppinerchaussee Ecke Heiligenseestr.,autobus,A13,1965257_west,"52.59792775,13.27502724",,Tegel,Reinickendorf,west,13507
U-Bhf. Tegel,autobus,A13,1965258_west,"52.58950313,13.28363072",,Tegel,Reinickendorf,west,13507
Bernauerstr. Ecke Berlinerstr.,autobus,A13,1965259_west,"52.57632475,13.29471004",,Tegel,Reinickendorf,west,13509
Krankenhaus Tegel-Süd,autobus,A13,1965260_west,"52.57573398,13.27874933",,Tegel,Reinickendorf,west,13507
Strasse nach Saatwinkel Ecke Bernauerstr.,autobus,A13,1965261_west,"52.56775987,13.25791205",,Tegel,Reinickendorf,west,13507
Paulsternstr. Ecke Gartenfelderstr.,autobus,A13,1965262_west,"52.54412196,13.24701046",,Haselhorst,Spandau,west,13599
Daumstr. Ecke Am Juliusturm,autobus,A13,1965263_west,"52.53927882,13.23206301",,Haselhorst,Spandau,west,13599
Carl-Schurzstr. Ecke Am Juliusturm,autobus,A13,1965264_west,"52.53954249,13.20559420",,Spandau,Spandau,west,13597
Rathaus Spandau,autobus,A13,1965265_west,"52.53457836,13.19949094",,Spandau,Spandau,west,13597
Seeburgerstr. Ecke Klosterstr.,autobus,A13,1965266_west,"52.52914199,13.19558478",,Wilhelmstadt,Spandau,west,13595
Päwesinerweg Ecke Seeburgerstr.,autobus,A13,1965267_west,"52.52631959,13.18186001",,Wilhelmstadt,Spandau,west,13581
Heerstr. Ecke Wilhelmstr.,autobus,A13,1965268_west,"52.51662458,13.17902230",,Wilhelmstadt,Spandau,west,13593
Weinmeisterhornweg Ecke Wilhelmstr.,autobus,A13,1965269_west,"52.51102790,13.17160161",,Wilhelmstadt,Spandau,west,13593
"Heiligensee, Alt-Heiligensee",autobus,A14,1965270_west,"52.60174637,13.21022269",,Heiligensee,Reinickendorf,west,13503
Mattenbuder Pfad Ecke Henningsdorferstr.,autobus,A14,1965271_west,"52.61696711,13.22053385",,Heiligensee,Reinickendorf,west,13503
Ruppinerchaussee Ecke Henningsdorferstr.,autobus,A14,1965272_west,"52.62646800,13.22755031",,Heiligensee,Reinickendorf,west,13503
Schulzendorferstr. Ecke Ruppinerchaussee,autobus,A14,1965273_west,"52.61441645,13.24489068",,Heiligensee,Reinickendorf,west,13503
Heiligenseestr. Ecke Karolinenstr.,autobus,A14,1965274_west,"52.59793113,13.27502610",,Tegel,Reinickendorf,west,13507
U-Bhf. Tegel,autobus,A14,1965275_west,"52.58950313,13.28363072",,Tegel,Reinickendorf,west,13507
Ziekowstr. Ecke Gorkistr.,autobus,A14,1965276_west,"52.59058636,13.29210637",,Tegel,Reinickendorf,west,13509
"Alt-Wittenau, Rathaus Reinickendorf",autobus,A14,1965277_west,"52.59196651,13.32644524",,Wittenau,Reinickendorf,west,13437
Tessenowstr. Ecke Roedernallee,autobus,A14,1965278_west,"52.58314996,13.34369472",,Wittenau,Reinickendorf,west,13437
Aroserallee Ecke Lindauerallee,autobus,A14,1965279_west,"52.57378753,13.35197104",,Reinickendorf,Reinickendorf,west,13407
Kopenhagenerstr. Ecke Klemkestr.,autobus,A14,1965280_west,"52.57426441,13.35917869",,Reinickendorf,Reinickendorf,west,13407
Klemkestr. Ecke Sommerstr.,autobus,A14,1965281_west,"52.57477832,13.37353041",,Reinickendorf,Reinickendorf,west,13409
Pankowerallee Ecke Provinzstr.,autobus,A14,1965282_west,"52.56468480,13.37806280",,Reinickendorf,Reinickendorf,west,13409
Osloerstr. Ecke Drontheimerstr.,autobus,A14,1965283_west,"52.55645127,13.37705419",,Gesundbrunnen,Mitte,west,13359
Pankstr. Ecke Badstr.,autobus,A14,1965284_west,"52.55227404,13.38138720",,Gesundbrunnen,Mitte,west,13357
U-Bhf. Gesundbrunnen,autobus,A14,1965285_west,"52.54947942,13.38652401",,Gesundbrunnen,Mitte,west,13357
Rügenerstr. Ecke Brunnenstr.,autobus,A14,1965286_west,"52.54472500,13.39102468",,Gesundbrunnen,Mitte,west,13355
Lübarserstr. Ecke Eichorsterweg,autobus,A15,1965287_west,"52.60279735,13.33575475",,Wittenau,Reinickendorf,west,13435
Cyclopstr. Ecke Oranienburgerstr.,autobus,A15,1965288_west,"52.59750985,13.33255807",,Wittenau,Reinickendorf,west,13437
Alt-Wittenau Ecke Oranienburgerstr.,autobus,A15,1965289_west,"52.58969313,13.33418093",,Wittenau,Reinickendorf,west,13437
Breitenbachstr. Ecke Eichborndamm,autobus,A15,1965290_west,"52.57783790,13.31483743",,Borsigwalde,Reinickendorf,west,13509
Holzhauserstr. Ecke Breitenbachstr.,autobus,A15,1965291_west,"52.58199553,13.30545455",,Borsigwalde,Reinickendorf,west,13509
Borsigwalderweg Ecke Ecke Conradstr.,autobus,A15,1965292_west,"52.58481078,13.29793830",,Borsigwalde,Reinickendorf,west,13509
Gorkistr. Ecke Ziekowstr.,autobus,A15,1965293_west,"52.59056318,13.29198781",,Tegel,Reinickendorf,west,13509
U-Bhf. Tegel,autobus,A15,1965294_west,"52.58950313,13.28363072",,Tegel,Reinickendorf,west,13507
Hermsdorferdamm Ecke Karolinenstr.,autobus,A15,1965295_west,"52.59996370,13.28132933",,Tegel,Reinickendorf,west,13503
Schulzendorferstr. Ecke Hermsdorferdamm,autobus,A15,1965296_west,"52.61058699,13.29550843",,Hermsdorf,Reinickendorf,west,13467
Dominikus Krankenhaus,autobus,A15,1965297_west,"52.62619652,13.29449567",,Hermsdorf,Reinickendorf,west,13465
Donnersmarckplatz,autobus,A15,1965298_west,"52.63015050,13.28045133",,Frohnau,Reinickendorf,west,13465
Zeitlingerplatz,autobus,A15,1965299_west,"52.63352257,13.29039813",,Frohnau,Reinickendorf,west,13465
Am Pilz,autobus,A15,1965300_west,"52.64251497,13.30090805",,Frohnau,Reinickendorf,west,13465
Invalidensiedlung,autobus,A15,1965301_west,"52.65584642,13.29035793",,Frohnau,Reinickendorf,west,13465
Osloerstr. Ecke Koloniestr.,autobus,A16,1965302_west,"52.55643380,13.37744264",,Gesundbrunnen,Mitte,west,13359
Luise-Schroeder-Platz,autobus,A16,1965303_west,"52.55703815,13.36628643",,Wedding,Mitte,west,13359
U-Bhf. Seestr.,autobus,A16,1965304_west,"52.55031541,13.35229850",,Wedding,Mitte,west,13347
Virchow-Krankenhaus,autobus,A16,1965305_west,"52.54371513,13.33931792",,Wedding,Mitte,west,13353
Fennstr. Ecke Tegelerstr.,autobus,A16,1965306_west,"52.53794452,13.36161806",,Wedding,Mitte,west,13353
Wilsnackerstr. Ecke Perlebergerstr.,autobus,A16,1965307_west,"52.53188508,13.34929041",,Moabit,Mitte,west,10559
Hansaplatz,autobus,A16,1965308_west,"52.51793433,13.34203819",,Hansaviertel,Mitte,west,10557
Großer Stern,autobus,A16,1965309_west,"52.51452472,13.34993319",,Tiergarten,Mitte,west,10557
Lützowplatz,autobus,A16,1965310_west,"52.50502902,13.35182287",,Tiergarten,Mitte,west,10785
Nollendorfplatz,autobus,A16,1965311_west,"52.49968844,13.35308644",,Schöneberg,Tempelhof-Schöneberg,west,10777
Rathaus Schöneberg,autobus,A16,1965312_west,"52.48515474,13.34508660",,Schöneberg,Tempelhof-Schöneberg,west,10825
Innsbruckerplatz,autobus,A16,1965313_west,"52.47854551,13.34405869",,Schöneberg,Tempelhof-Schöneberg,west,10827
Bundesplatz,autobus,A16,1965314_west,"52.47867899,13.32860278",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10715
Wiesbadenerstr. Ecke Südwestkorso,autobus,A16,1965315_west,"52.47164317,13.31958712",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,14197
Breitenbachplatz,autobus,A16,1965316_west,"52.46721972,13.30947349",,Dahlem,Steglitz-Zehlendorf,west,14195
Englerallee,autobus,A16,1965317_west,"52.46361923,13.30489502",,Dahlem,Steglitz-Zehlendorf,west,14195
"Grunewald, Fontanestr.",autobus,A17,1965318_west,"52.48728923,13.26380017",,Grunewald,Charlottenburg-Wilmersdorf,west,14193
Hagenplatz,autobus,A17,1965319_west,"52.48338297,13.26581870",,Grunewald,Charlottenburg-Wilmersdorf,west,14193
Roseneck,autobus,A17,1965320_west,"52.47580090,13.28241127",,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
Warnemünderstr. Ecke Breitestr.,autobus,A17,1965321_west,"52.47539579,13.29037056",,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
U-Bhf. Rüdesheimerplatz,autobus,A17,1965322_west,"52.47292404,13.31439017",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,14197
Friedrich-Wilhelm-Platz,autobus,A17,1965323_west,"52.47128806,13.32836213",,Friedenau,Tempelhof-Schöneberg,west,12161
Schloßstr. Ecke Rheinstr.,autobus,A17,1965324_west,"52.46496454,13.32848791",,Friedenau,Tempelhof-Schöneberg,west,12161
Rathaus Steglitz,autobus,A17,1965325_west,"52.45563378,13.32105078",,Steglitz,Steglitz-Zehlendorf,west,12165
Stadtpark,autobus,A17,1965326_west,"52.44890556,13.33882767",,Steglitz,Steglitz-Zehlendorf,west,12167
Leonorenstr. Ecke Siemensstr.,autobus,A17,1965327_west,"52.44438058,13.33887527",,Lankwitz,Steglitz-Zehlendorf,west,12247
Stadion Lichterfelde,autobus,A17,1965328_west,"52.43867923,13.32505044",,Lichterfelde,Steglitz-Zehlendorf,west,12207
Königsbergerstr. Ecke Ostpreußendamm,autobus,A17,1965329_west,"52.43078107,13.31748966",,Lichterfelde,Steglitz-Zehlendorf,west,12207
Morgensternstr. Ecke Königsbergerstr.,autobus,A17,1965330_west,"52.42807231,13.32551407",,Lichterfelde,Steglitz-Zehlendorf,west,12207
Oberhoferplatz,autobus,A17,1965331_west,"52.42432102,13.32837352",,Lichterfelde,Steglitz-Zehlendorf,west,12209
Saaleckplatz,autobus,A17,1965332_west,"52.41629158,13.32394196",,Lichterfelde,Steglitz-Zehlendorf,west,12209
Saargemünderstr. Ecke Clayallee,autobus,A18,1965333_west,"52.45093246,13.27071876",,Dahlem,Steglitz-Zehlendorf,west,14195
U-Bhf. Oskar-Helene-Heim,autobus,A18,1965334_west,"52.45027901,13.27036199",,Dahlem,Steglitz-Zehlendorf,west,14195
Sophie-Charlotte-Str. Ecke Clayallee,autobus,A18,1965335_west,"52.44594168,13.26781841",,Dahlem,Steglitz-Zehlendorf,west,14169
Scharfestr. Ecke Clayallee,autobus,A18,1965336_west,"52.43826689,13.26228604",,Zehlendorf,Steglitz-Zehlendorf,west,14169
Potsdamerstr. Ecke Clayallee,autobus,A18,1965337_west,"52.43505475,13.26040016",,Zehlendorf,Steglitz-Zehlendorf,west,14169
Mittelstr. Ecke Potsdamerstr.,autobus,A18,1965338_west,"52.43473692,13.24926053",,Zehlendorf,Steglitz-Zehlendorf,west,14163
Wolzogenstr. Ecke Potsdamerchaussee,autobus,A18,1965339_west,"52.43228424,13.23570972",,Zehlendorf,Steglitz-Zehlendorf,west,14163
Spanischeallee Ecke Potsdamerchaussee,autobus,A18,1965340_west,"52.42958745,13.22402595",,Nikolassee,Steglitz-Zehlendorf,west,14129
Waldfriedhof,autobus,A18,1965341_west,"52.42599573,13.20924605",,Nikolassee,Steglitz-Zehlendorf,west,14129
Quantzstr. Ecke Potsdamerchaussee,autobus,A18,1965342_west,"52.42315874,13.20222949",,Nikolassee,Steglitz-Zehlendorf,west,14129
Kronprinzessinnenweg Ecke Königsstr.,autobus,A18,1965343_west,"52.41992383,13.17532264",,Wannsee,Steglitz-Zehlendorf,west,14109
Am Großen Wannsee Ecke Königsstr.,autobus,A18,1965344_west,"52.42050256,13.16717980",,Wannsee,Steglitz-Zehlendorf,west,14109
Pfaueninselchaussee Ecke Königsstr.,autobus,A18,1965345_west,"52.41883032,13.15301989",,Wannsee,Steglitz-Zehlendorf,west,14109
Rathaus Wannsee,autobus,A18,1965346_west,"52.41844013,13.14887249",,Wannsee,Steglitz-Zehlendorf,west,14109
Stölpchensee,autobus,A18,1965347_west,"52.40943024,13.14381795",,Wannsee,Steglitz-Zehlendorf,west,14109
Machnowerstr. Ecke Königsweg,autobus,A18,1965348_west,"52.39761381,13.14365940",,Wannsee,Steglitz-Zehlendorf,west,14109
Roseneck,autobus,A19,1965349_west,"52.47580090,13.28241127",,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
Hagenplatz,autobus,A19,1965350_west,"52.48338297,13.26581870",,Grunewald,Charlottenburg-Wilmersdorf,west,14193
Erdenerstr. Ecke Königsallee,autobus,A19,1965351_west,"52.49053761,13.27635675",,Grunewald,Charlottenburg-Wilmersdorf,west,14193
Henriettenplatz,autobus,A19,1965352_west,"52.49701780,13.29033951",,Halensee,Charlottenburg-Wilmersdorf,west,10711
Wilmersdorferstr. Ecke Kurfürstendamm,autobus,A19,1965353_west,"52.50011662,13.30701429",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10629
Olivaerplatz,autobus,A19,1965354_west,"52.49997141,13.31297061",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10707
Joachim-Friedrich-Str. Ecke Kurfürstendamm,autobus,A19,1965355_west,"52.49797323,13.29620598",,Halensee,Charlottenburg-Wilmersdorf,west,10711
Breitscheidplatz,autobus,A19,1965356_west,"52.50443806,13.33564616",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10789
Wittenbergplatz,autobus,A19,1965357_west,"52.50188939,13.34269788",,Schöneberg,Tempelhof-Schöneberg,west,10789
Nollendorfplatz,autobus,A19,1965358_west,"52.49968844,13.35308644",,Schöneberg,Tempelhof-Schöneberg,west,10777
Potsdamerstr. Ecke Bülowstr.,autobus,A19,1965359_west,"52.49781684,13.36203432",,Schöneberg,Tempelhof-Schöneberg,west,10783
Bautzenerstr. Ecke Yorckstr.,autobus,A19,1965360_west,"52.49266114,13.37093569",,Schöneberg,Tempelhof-Schöneberg,west,10965
Katzbachstr. Ecke Yorckstr.,autobus,A19,1965361_west,"52.49156095,13.37674534",,Kreuzberg,Friedrichshain-Kreuzberg,west,10965
Mehringdamm,autobus,A19,1965362_west,"52.49293918,13.38772030",,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
Flughafen Tempelhof,autobus,A19,1965363_west,"52.48430845,13.38587202",,Tempelhof,Tempelhof-Schöneberg,west,12101
"Tegelort, Almazeile",autobus,A20,1965364_west,"52.57056042,13.23019256",,Konradshöhe,Reinickendorf,west,13505
Gerlindeweg Ecke Friederikestr.,autobus,A20,1965365_west,"52.57564386,13.22896485",,Konradshöhe,Reinickendorf,west,13505
Falkenplatz,autobus,A20,1965366_west,"52.58490938,13.22761993",,Konradshöhe,Reinickendorf,west,13505
Freiheitsweg,autobus,A20,1965367_west,"52.58923448,13.24114056",,Tegel,Reinickendorf,west,13505
Heiligenseestr. Ecke Karolinenstr.,autobus,A20,1965368_west,"52.59793113,13.27502610",,Tegel,Reinickendorf,west,13507
Karolinenstr. Ecke Hermsdorferdamm,autobus,A20,1965369_west,"52.59678679,13.27666137",,Tegel,Reinickendorf,west,13507
U-Bhf. Tegel,autobus,A20,1965370_west,"52.58950313,13.28363072",,Tegel,Reinickendorf,west,13507
Hatzfeldtallee Ecke Buddestr.,autobus,A20,1965371_west,"52.59193118,13.28613645",,Tegel,Reinickendorf,west,13507
Martin-Luther-Friedhaus,autobus,A20,1965372_west,"52.59837048,13.29834314",,Tegel,Reinickendorf,west,13509
Freie Scholle,autobus,A20,1965373_west,"52.59985154,13.30173616",,Tegel,Reinickendorf,west,13509
Waldhornstr. Ecke Waidmannslusterdamm,autobus,A20,1965374_west,"52.60286060,13.30810524",,Waidmannslust,Reinickendorf,west,13469
Cyclopstr. Ecke Waidmannslusterdamm,autobus,A20,1965375_west,"52.60700630,13.31976899",,Waidmannslust,Reinickendorf,west,13469
Oraniendamm Ecke Waidmannslusterdamm,autobus,A20,1965376_west,"52.60785131,13.32378768",,Waidmannslust,Reinickendorf,west,13469
Am Vierrutenberg Ecke Zabel-Krüger-Damm,autobus,A20,1965377_west,"52.61351518,13.34383031",,Lübars,Reinickendorf,west,13469
Lübars Dorfaue,autobus,A20,1965378_west,"52.62036688,13.35560142",,Lübars,Reinickendorf,west,13469
Wilhelmsruherdamm/Wentowsteig,autobus,A21,1965379_west,"52.59669616,13.35675334",,Märkisches Viertel,Reinickendorf,west,13439
Oranienburgerstr. Ecke Wilhelmsruherdamm,autobus,A21,1965380_west,"52.59547232,13.33299542",,Wittenau,Reinickendorf,west,13437
Alt-Wittenau Ecke Eichborndamm,autobus,A21,1965381_west,"52.59187978,13.32645958",,Wittenau,Reinickendorf,west,13437
Breitenbachstr. Ecke Eichborndamm,autobus,A21,1965382_west,"52.57783790,13.31483743",,Borsigwalde,Reinickendorf,west,13509
Scharnweberstr. Ecke Eichborndamm,autobus,A21,1965383_west,"52.56791784,13.31192345",,Reinickendorf,Reinickendorf,west,13405
Kurt-Schumacher-Platz,autobus,A21,1965384_west,"52.56343825,13.32713029",,Reinickendorf,Reinickendorf,west,13405
Kaserne Südtor,autobus,A21,1965385_west,"52.55685970,13.30843424",,Tegel,Reinickendorf,west,13405
Heckerdamm Ecke Kurt-Schumacherdamm,autobus,A21,1965386_west,"52.53961523,13.29537519",,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,west,13627
Olbersstr. Ecke Tegelerweg,autobus,A21,1965387_west,"52.52931086,13.29629795",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10589
Luisenplatz,autobus,A21,1965388_west,"52.52005409,13.29951339",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10585
Kantstr.,autobus,A21,1965389_west,"52.50678795,13.30232027",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Stuttgarterplatz,autobus,A21,1965390_west,"52.50551611,13.30292330",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Amtsgericht,autobus,A21,1965391_west,"52.50682618,13.29739145",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Kurfürstendamm Ecke Joachim-Friedrichstr.,autobus,A21,1965392_west,"52.49800512,13.29619975",,Halensee,Charlottenburg-Wilmersdorf,west,10711
Hohenzollerndamm Ecke Seesenerstr.,autobus,A21,1965393_west,"52.48839537,13.30213634",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10713
U-Bhf. Fehrbellinerplatz,autobus,A21,1965394_west,"52.49039093,13.31417746",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10707
"Moabit, Wiebestr.",autobus,A24,1965395_west,"52.53119513,13.31906377",,Moabit,Mitte,west,10553
Gotzkowskystr. Ecke Turmstr.,autobus,A24,1965396_west,"52.52718286,13.33057117",,Moabit,Mitte,west,10551
Stromstr. Ecke Turmstr.,autobus,A24,1965397_west,"52.52634184,13.34312496",,Moabit,Mitte,west,10551
Rathenowerstr. Ecke Turmstr.,autobus,A24,1965398_west,"52.52676345,13.35531893",,Moabit,Mitte,west,10559
Alt-Moabit Ecke Rathenowerstr.,autobus,A24,1965399_west,"52.52365631,13.35697889",,Moabit,Mitte,west,10557
John-Foster-Dulles Ecke Spreeweg,autobus,A24,1965400_west,"52.51708970,13.35460979",,Tiergarten,Mitte,west,10557
Tiergartenstr. Ecke Großer Stern,autobus,A24,1965401_west,"52.50959121,13.35134335",,Tiergarten,Mitte,west,10785
Lützowplatz,autobus,A24,1965402_west,"52.50502902,13.35182287",,Tiergarten,Mitte,west,10785
Potsdamerstr. Ecke Schöneberger Ufer,autobus,A24,1965403_west,"52.50581887,13.36824810",,Tiergarten,Mitte,west,10785
Hafenplatz,autobus,A24,1965404_west,"52.50392084,13.37547988",,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
Askanischerplatz,autobus,A24,1965405_west,"52.50447897,13.38229547",,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
U-Bhf. Hallesches Tor,autobus,A24,1965406_west,"52.49791002,13.39130767",,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Alexandrinenstr. Ecke Neuenburgerstr.,autobus,A24,1965407_west,"52.49946450,13.40038294",,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Gneisenaustr. Ecke Zossenerstr.,autobus,A24,1965408_west,"52.49156620,13.39439538",,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
Columbiadamm Ecke Friesenstr.,autobus,A24,1965409_west,"52.48396787,13.39436897",,Kreuzberg,Friedrichshain-Kreuzberg,west,10965
Flughafen Tempelhof,autobus,A24,1965410_west,"52.48430845,13.38587202",,Tempelhof,Tempelhof-Schöneberg,west,12101
Unionplatz,autobus,A25,1965411_west,"52.53305940,13.33727881",,Moabit,Mitte,west,10551
Gotzkowskystr.,autobus,A25,1965412_west,"52.52718721,13.33055093",,Moabit,Mitte,west,10551
Hansaplatz,autobus,A25,1965413_west,"52.51793433,13.34203819",,Hansaviertel,Mitte,west,10557
Ernst-Reuter-Platz,autobus,A25,1965414_west,"52.51159182,13.32257153",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10587
Bhf. Zoo,autobus,A25,1965415_west,"52.50702953,13.33322012",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10623
Kurfürstendamm Ecke Joachimstalerstr.,autobus,A25,1965416_west,"52.50382176,13.33132406",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10719
Lietzenburgerstr. Ecke Joachimstalerstr.,autobus,A25,1965417_west,"52.50048518,13.33084620",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10719
Pariserstr. Ecke Bundesallee,autobus,A25,1965418_west,"52.49590004,13.33042968",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10719
Berlinerstr. Ecke Bundesallee,autobus,A25,1965419_west,"52.48732427,13.33091399",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10715
