stop_id,stop_name,type,location,in_lines,identifier,stop_description
19841216,Prenzlauer Chaussee,bus,"52.572129197351266, 13.42884466195991",{'52'},,
19841217,Prenzlauer Promenade,bus,"52.5516751737526, 13.430326005865055","{'56', '45', '56E'}",,
19841218,Prenzlauer Promenade,bus,"52.57204735311074, 13.428760800434935",{'55'},,
19841219,Preußenallee,bus,"52.508660519056406, 13.259314884478115",{'94'},,
19841220,Priesterweg,bus,"52.45843974216717, 13.354954808307342",{'76'},,
19841221,Priesterweg,s-bahn,"52.4601,13.3563",{'2'},Q800508,
19841222,Prinzenallee,bus,"52.55587000478383, 13.384264014550926","{'89', '61'}",,
19841223,Prinzenstrasse,u-bahn,"52.498333333333,13.406111111111",{'1'},Q689797,
19841224,Pritstabelstrasse,strassenbahn,"52.4304209,13.5839789",{'85'},Q66371014,
19841225,Pulsstrasse,bus,"52.52424833087157, 13.285090170924843",{'87'},,
19841226,Putlitzstrasse,u-bahn,"52.536,13.344",{'9'},Q465972,
19841227,Päwesiner Weg,bus,"52.53385975886117, 13.177083588682933",{'80'},,
19841228,Quarzweg,bus,"52.41825982253402, 13.416965809477466",{'52'},,
19841229,Quellweg,bus,"52.536697772409674, 13.267854074442013","{'55', '23'}",,
19841230,Quickborner Strasse Märkisches Viertel,bus,"52.60613532879739, 13.364225445968884",{'21'},,
19841231,Quäckerstrasse,bus,"52.572098668670186, 13.307990313107288",{'61'},,
19841232,RFT-Werk,strassenbahn,"52.436333488813574, 13.582428612664765",{'85'},,
19841233,Raabestrasse,bus,"52.40983567019471, 13.403812649877562",{'78'},,
19841234,Rahnsdorf,s-bahn,"52.4516372,13.6899776",{'105'},Q800489,
19841235,Rahnsdorf,strassenbahn,"52.443531694444445,13.685038",{'25'},Q66361311,
19841236,Rahnsdorfer Strasse,strassenbahn,"52.474697, 13.692271",{'S-Bhf. Friedrichshagen <> Rüdersdorf'},Q66563750,
19841237,Rahnsdorfer Strasse,strassenbahn,"52.498517, 13.613101","{'83'}, {'83'}","Q66364532, ",
19841238,Rallenweg,bus,"52.59630086275722, 13.219262001514577",{'14E'},,
19841239,Rangierbahnhof,bus,"52.493422460373985, 13.499477188344358",{'97'},,
19841240,Rathaus,strassenbahn,"52.4702746,13.7867307",{'S-Bhf. Friedrichshagen <> Rüdersdorf'},Q66534836,
19841241,Rathaus Friedenau,bus,"52.47269171746919, 13.336612389535405","{'75', '85'}",,
19841242,Rathaus Lankwitz,bus,"52.438619154212184, 13.343972903473205","{'2', '32', '81', '83'}",,
19841243,Rathaus Lichtenberg,strassenbahn,"52.5156658,13.4788562","{'29', '3'}, {'12'}","Q65948511, Q65948511, Q65948511",
19841244,Rathaus Neukölln,u-bahn,"52.481666666667,13.434166666667",{'7'},Q628770,
19841245,Rathaus Reinickendorf,bus,"52.591657836908254, 13.32633527572607","{'21', '22E', '15'}",,
19841246,Rathaus Schmargendorf,bus,"52.47740024699706, 13.287874347818141",{'60'},,
19841247,Rathaus Schöneberg,bus,"52.48515473887597, 13.345086596743203","{'74', '85', '4', '16', '73'}",,
19841248,Rathaus Schöneberg,u-bahn,"52.483116666667,13.341930555556",{'4'},Q570926,
19841249,Rathaus Spandau,bus,"52.53480744415333, 13.199505517192808","{'97', '80', '99', '34', '63', '13', '54', '5'}",,
19841250,Rathaus Steglitz,u-bahn,"52.456794,13.320901",{'9'},Q28945859,
19841251,Rathaus Tempelhof,bus,"52.46300094221747, 13.385342238118488",{'68'},,
19841252,Rathaus Tiergarten,bus,"52.52649085974541, 13.338358982634196","{'70', '72', '24'}",,
19841253,Rathaus Wannsee,bus,"52.418440129670444, 13.148872492834737","{'6', '18'}",,
19841254,Rathaus Zehlendorf,bus,"52.433207520111885, 13.259531923613192","{'53', '10', '1', '3'}",,
19841255,Rathausstrasse,bus,"52.44526622632454, 13.379485318859611",{'33'},,
19841256,Rathenauplatz,bus,"52.49476692065044, 13.28558322563665","{'69', '10', '65', '19'}",,
19841257,Rathenaustrasse,strassenbahn,"52.45839999273065, 13.526636078406641","{'25', '21', '85', '26', '19', '82'}","nan, nan",
19841258,Rathenower Strasse,bus,"52.41016377763224, 13.41780231796895",{'79'},,
19841259,Rathenower Strasse,bus,"52.523782229121664, 13.356872612129813",{'90'},,
19841260,Rathenower Strasse,bus,"52.52674487055302, 13.355340899533784",{'24'},,
19841261,Rathenower Strasse,bus,"52.53248653522031, 13.35063566041601","{'70', '72'}",,
19841262,Rathenower Strasse,bus,"52.53249082535558, 13.350555257285679",{'99'},,
19841263,Rauchstrasse,bus,"52.56158033427233, 13.208497165613881","{'97', '56', '55'}",,
19841264,Ravensberger Strasse,bus,"52.496200171947685, 13.30828440958996",{'74'},,
19841265,Rebhuhnweg,bus,"52.54408926838707, 13.554170437986585",{'10 SEV'},,
19841266,Regattastrasse,strassenbahn,"52.4205549,13.577895",{'86'},Q66490577,
19841267,Regattatribünen,strassenbahn,"52.4114287,13.5880881",{'86'},Q66490561,
19841268,Reginhardstrasse,bus,"52.55973623829915, 13.369825086746086","{'61', '16'}",,
19841269,Rehberge,u-bahn,"52.5567,13.3412",{'6'},Q253850,
19841270,Reichssportfeldstrasse,bus,"52.507517684394834, 13.242104839695287","{'92', '94'}",,
19841271,Reichsstrasse,bus,"52.523889003718295, 13.249291006923162",{'54'},,
19841272,Reichstag,bus,"52.517799188341854, 13.375996413386812",{'69'},,
19841273,Reichweinstrasse,bus,"52.53952063758063, 13.30203362050104",{'23'},,
19841274,Reifenwerk,strassenbahn,"52.38053763512856, 13.64225580282144",{'86'},,
19841275,Reimerweg,bus,"52.52173113162445, 13.155046653249078",{'97'},,
19841276,Reinickendorf Klemkestrasse/Sommerstrasse,bus,"52.57478477098419, 13.37354774742704",{'16'},,
19841277,Reinickendorfer Strasse,u-bahn,"52.539911111111,13.370377777778",{'6'},Q559249,
19841278,Rennbahn Mariendorf,bus,"52.431525822228465, 13.391529971250717","{'79', '7', '76', '78'}",,
19841279,Rennbahnstrasse,bus,"52.557029825201695, 13.466976894786637","{'41', '56'}",,
19841280,Residenzstrasse,bus,"52.559753565114214, 13.36979431849195",{'16'},,
19841281,Residenzstrasse,bus,"52.56381283897653, 13.364253153053868","{'8', '61'}",,
19841282,Residenzstrasse,bus,"52.57339229911505, 13.358907074061381",{'14'},,
19841283,Reuchlinstrasse,bus,"52.5278079827492, 13.324842775070394",{'24'},,
19841284,Reußstrasse,bus,"52.560137874398194, 13.208162628463588","{'56', '55'}",,
19841285,Revaler Strasse,bus,"52.508674345449364, 13.45086778452099",{'34'},,
19841286,Rhinstrasse,bus,"52.39376073858546, 13.397924543520634",{'79'},,
19841287,Rhinstrasse,strassenbahn,"52.525989, 13.518676","{'18', '18E'}",Q65683164,
19841288,Rhinstrasse,strassenbahn,"52.535732, 13.518187","{'14', '11', '12'}",Q65621369,
19841289,Rhodeländerweg,bus,"52.40713328930192, 13.484808389563007",{'57'},,
19841290,Richard-Strauß-Strasse,bus,"52.479965234142696, 13.271554896480897",{'19'},,
19841291,Richard-Tauber-Damm,bus,"52.41267885523673, 13.392736279830416","{'52', '7'}",,
19841292,Richard-Wagner-Platz,u-bahn,"52.5175,13.306388888889",{'7'},Q662201,
19841293,Richtershorn,strassenbahn,"52.40105,13.6248473",{'86'},Q66481215,
19841294,Ringslebenstrasse,bus,"52.417492009222066, 13.438157249492027",{'91'},,
19841295,Ringstrasse,bus,"52.43980887528646, 13.300188641209575",{'11'},,
19841296,Rittberg-Krankenhaus,bus,"52.42987951650218, 13.288961460110901",{'85'},,
19841297,Ritterfelddamm/Alt-Kladow,bus,"52.45430591400899, 13.144340198276218",{'35'},,
19841298,Ritterlandweg,bus,"52.560372075724004, 13.368987882993496","{'22', '8'}",,
19841299,Robert-Koch-Platz,bus,"52.527570508835595, 13.37877230286134","{'40', '30'}",,
19841300,Robert-Siewert-Strasse,bus,"52.49299343685124, 13.537803970993119",{'94'},,
19841301,Rochowstrasse,bus,"52.499504196943626, 13.458048159576794",{'34'},,
19841302,Roedernallee,bus,"52.574414130831826, 13.347741163511499","{'12', '64'}",,
19841303,Roedernallee,bus,"52.59394383098325, 13.33330878524459",{'62'},,
19841304,Roedernallee/Paracelsus-Bad,bus,"52.57541300102986, 13.347797381139875",{'22'},,
19841305,Roelckestrasse,strassenbahn,"52.55112114420164, 13.442654335995105",{'3'},,
19841306,Roelckestrasse,strassenbahn,"52.56728621281798, 13.474636126059234",{'20'},,
19841307,Rohrdamm,u-bahn,"52.537222222222,13.2625",{'7'},Q570911,
19841308,Rohrweihstrasse,bus,"52.59040403175795, 13.224337522478312",{'14E'},,
19841309,Rolandstrasse,bus,"52.58226868825605, 13.41681073833319",{'50'},,
19841310,Rosa-Luxemburg-Platz,u-bahn,"52.528333333333,13.410277777778",{'A'},Q658790,
19841311,Roseggerstrasse,strassenbahn,"52.480299,13.600945",{'83'},Q66368120,
19841312,Roseneck,bus,"52.47580089902253, 13.282411270445099","{'60', '17'}",,
19841313,"Rosenthal, Quickborner Strasse",strassenbahn,"52.59765777638598, 13.373845860063588",{'22'},,
19841314,Rosenthaler Platz,bus,"52.5296729549826, 13.401428926082492","{'40', '78E', '30', '78'}",,
19841315,Rosenthaler Platz,strassenbahn,"52.5301769,13.4016121","{'49', '11'}",Q65093945,
19841316,Rosenthaler Strasse,strassenbahn,"52.52972250230036, 13.401399490581403",{'18'},,
19841317,Rosenthaler Strasse,strassenbahn,"52.59633,13.432876",{'49'},Q66192394,
19841318,Rotkopfweg,bus,"52.43907839109636, 13.409710181360772",{'93'},,
19841319,Rubensstrasse,bus,"52.46719629887777, 13.344180031084372",{'25'},,
19841320,Rubensstrasse/Krankenhaus,bus,"52.461576724664695, 13.344822999863622",{'76'},,
19841321,Rudolf-Mosse-Platz,bus,"52.47540522726113, 13.303593938395746",{'60'},,
19841322,Rudolstädter Strasse,bus,"52.48843691842731, 13.302136857136794","{'21', '50'}",,
19841323,Rudow,u-bahn,"52.415833333333,13.496111111111",{'7'},Q660024,
19841324,Rudow Stadtgrenze,bus,"52.401396246491636, 13.513752704948178",{'41'},,
19841325,Rudow Stubenrauchstrasse,bus,"52.42413109104233, 13.48548111318564",{'52'},,
19841326,Rudower Chaussee,bus,"52.42943744244677, 13.52950856960954",{'23'},,
19841327,Rudower Ring (U-Bhf. Zwickauer Damm),bus,"52.42316772174534, 13.484176739454373",{'57'},,
19841328,Rudower Strasse,bus,"52.4224837828448, 13.52991045838855",{'37'},,
19841329,Rudower Strasse,bus,"52.45316201487223, 13.523910109081427","{'47', '65'}",,
19841330,Ruhleben,u-bahn,"52.525555555556,13.241388888889",{'1'},Q656401,
19841331,Ruhlebener Strasse,bus,"52.5329192480849, 13.198407052546607","{'97', '54'}",,
19841332,Rummelsburg,s-bahn,"52.501244,13.478545",{'105'},Q15107132,
19841333,Ruppiner Chausee,bus,"52.59795279350285, 13.275072471006439",{'14'},,
19841334,Röblingstrasse,bus,"52.449689395312426, 13.366809491459307",{'96'},,
19841335,Röblingstrasse,bus,"52.456706080398746, 13.359348704639405",{'76'},,
19841336,Röblingstrasse/Arnulfstrasse,bus,"52.456726901348866, 13.35936028961885","{'25', '68'}",,
19841337,Röntgental,s-bahn,"52.6487,13.5136",{'141'},Q801386,
19841338,Rübezahl,bus,"52.423959881229464, 13.629072209079647",{'27'},,
19841339,Rüdesheimer Platz,u-bahn,"52.473333333333,13.314444444444",{'2'},Q167147,
19841340,S-Bhf. Adlershof,bus,"52.43542122666862, 13.541382770529728",{'23'},,
19841341,S-Bhf. Adlershof,strassenbahn,"52.435251,13.5408489",{'84'},Q66363728,
19841342,S-Bhf. Ahrensfelde,bus,"52.571313719653176, 13.566341546222308","{'41', '91'}",,
19841343,S-Bhf. Altglienicke,bus,"52.40840519773821, 13.558816171743953",{'23'},,
19841344,S-Bhf. Baumschulenweg,bus,"52.4674967534767, 13.489379882069517",{'47'},,
19841345,S-Bhf. Bellevue,bus,"52.52009880656925, 13.34717428282986",{'16'},,
19841346,S-Bhf. Biesdorf,bus,"52.513432593832405, 13.555387279249894","{'92', '54', '92E'}",,
19841347,S-Bhf. Bruno-Leuschner-Strasse,bus,"52.55078180822464, 13.548304662699753","{'92', '98'}",,
19841348,S-Bhf. Buch,bus,"52.636831376314575, 13.49252085642661","{'51E', '51', '31'}",,
19841349,S-Bhf. Buckower Chaussee,bus,"52.41109589500145, 13.382466497921738","{'52', '7'}",,
19841350,S-Bhf. Charlottenburg,bus,"52.50549964116403, 13.302998664982358","{'21', '9'}",,
19841351,S-Bhf. Friedrichsfelde Ost,bus,"52.51386336175537, 13.519096048294683","{'99', '48', '54', '43', '53'}",,
19841352,S-Bhf. Friedrichsfelde Ost,strassenbahn,"52.5132315,13.5190209","{'17', '19'}",Q65953648,
19841353,S-Bhf. Friedrichshagen,strassenbahn,"52.4576956,13.6266712","{'25', 'S-Bhf. Friedrichshagen <> Rüdersdorf', '84'}",Q66499230,
19841354,S-Bhf. Greifswalder Strasse,strassenbahn,"52.5407234,13.4382904","{'28', '24'}",Q65548932,
19841355,S-Bhf. Grunewald,bus,"52.48934328275336, 13.260723715697681",{'17'},,
19841356,S-Bhf. Grünau,bus,"52.41361515857581, 13.573796290663196","{'37', '38', '36'}",,
19841357,S-Bhf. Grünau,strassenbahn,"52.413493,13.5746802",{'86'},Q62470512,
19841358,S-Bhf. Grünbergallee,bus,"52.39982232817773, 13.540170966673278","{'23', '36'}",,
19841359,S-Bhf. Humboldthain,bus,"52.54474540227706, 13.378601077732926",{'90'},,
19841360,S-Bhf. Jannowitzbrücke,bus,"52.515549181612776, 13.418097971801808","{'79', '78E', '32', '78'}",,
19841361,S-Bhf. Karlshorst,bus,"52.481331,13.5254433",{'97'},,
19841362,S-Bhf. Kaulsdorf,bus,"52.512448306454054, 13.589582842781804","{'99', '27', '91', '60', '95'}",,
19841363,S-Bhf. Köpenick,bus,"52.45882190200453, 13.579564677172508","{'69', '68', '27'}",,
19841364,S-Bhf. Köpenick,strassenbahn,"52.4582153,13.5790435","{'82', '83', '86'}",Q66370784,
19841365,S-Bhf. Leninallee,bus,"52.528513273942636, 13.455602547861579","{'56', '56E'}",,
19841366,S-Bhf. Leninallee,strassenbahn,"52.5285197,13.4557902","{'14', '18', '15', '11', '17', '19', '63', '18E'}",Q65553332,
19841367,S-Bhf. Lichtenrade,bus,"52.386683297852706, 13.395506929836833","{'82', '76', '79'}",,
19841368,S-Bhf. Mahlsdorf,bus,"52.51234908870327, 13.61221793610957","{'44', '99', '95'}",,
19841369,S-Bhf. Mahlsdorf,strassenbahn,"52.51221826761895, 13.612190748726157",{'83'},,
19841370,S-Bhf. Mariendorf,bus,"52.446757741789085, 13.360550212856184","{'96E', '96', '33'}",,
19841371,S-Bhf. Marienfelde,bus,"52.42342246533686, 13.374664175181172","{'32', '77'}",,
19841372,S-Bhf. Marzahn,bus,"52.542816145869935, 13.541649855943026","{'92', '10 SEV', '54', '43', '95'}",,
19841373,S-Bhf. Marzahn,strassenbahn,"52.5424883,13.5419279","{'12', '11', '14'}",Q65600718,
19841374,S-Bhf. Nikolassee,bus,"52.43378197004219, 13.193152057415048","{'53', '18'}",,
19841375,S-Bhf. Nöldnerplatz,bus,"52.50326619516546, 13.484293730152238","{'35', '43', '96'}",,
19841376,S-Bhf. Oberspree,bus,"52.45293599866134, 13.537614958614363","{'47', '65'}",,
19841377,S-Bhf. Ostkreuz,strassenbahn,"52.50243021718411, 13.469020052690205",{'82'},,
19841378,S-Bhf. Otto-Winzer-Strasse,bus,"52.55781812549243, 13.554276421175679",{'91'},,
19841379,S-Bhf. Pankow,bus,"52.56742037379333, 13.412250129587665","{'7', '45', '33'}",,
19841380,S-Bhf. Pankow,strassenbahn,"52.5675692,13.4121641","{'49', '22', '46'}",Q65055075,
19841381,S-Bhf. Pankow-Heinersdorf,strassenbahn,"52.577507820515834, 13.427853061920917",{'49'},,
19841382,S-Bhf. Papestrasse,bus,"52.473987789402614, 13.36343102988242","{'74', '65', '73'}",,
19841383,S-Bhf. Plänterwald,bus,"52.47906709904058, 13.47438536554077","{'65', '67', '66'}",,
19841384,S-Bhf. Prenzlauer Allee,strassenbahn,"52.5448075,13.427408","{'71', '72', '20'}",Q65219791,
19841385,S-Bhf. Priesterweg,bus,"52.45843974216717, 13.354954808307342","{'25', '68'}",,
19841386,S-Bhf. Rahnsdorf,bus,"52.451628368326396, 13.691579101298974",{'61'},,
19841387,S-Bhf. Rahnsdorf,strassenbahn,"52.451526,13.6929464",{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},Q66977001,
19841388,S-Bhf. Rummelsburg,bus,"52.50179539105723, 13.478028581044718",{'30'},,
19841389,S-Bhf. Schönefeld,bus,"52.38192403313463, 13.511545079208773",{'36'},,
19841390,S-Bhf. Spindlersfeld,strassenbahn,"52.4457311,13.5624298",{'84'},Q66363397,
19841391,S-Bhf. Springpfuhl,bus,"52.525730108939904, 13.536747791865222","{'99', '43'}",,
19841392,S-Bhf. Springpfuhl,strassenbahn,"52.5256909,13.53648","{'18', '18E'}",Q65681801,
19841393,S-Bhf. Storkower Strasse,bus,"52.52442478945907, 13.464849379649715","{'56E'}, {'56'}","nan, nan",
19841394,S-Bhf. Tiergarten,bus,"52.51355120334651, 13.335742165972581",{'23'},,
19841395,S-Bhf. Treptower Park,bus,"52.49403640886682, 13.460762565516704","{'66', '67', '64', '47', '65'}",,
19841396,S-Bhf. Wannsee,bus,"52.42151302311533, 13.17810256503659","{'E', '6', '18'}",,
19841397,S-Bhf. Warschauer Strasse,strassenbahn,"52.5080429,13.4505973","{'4', '3'}",Q65706190,
19841398,S-Bhf. Wilhelmshagen,bus,"52.43886122089184, 13.721060252199655",{'61'},,
19841399,Saalestrasse,bus,"52.47386853962002, 13.45579833268409",{'41'},,
19841400,Saatwinkler Damm,bus,"52.54802938567344, 13.300569461587116","{'62', '23'}",,
19841401,Saatwinkler Damm Mäkeritzwiesen,bus,"52.54993760691003, 13.269769671516135",{'23'},,
19841402,Saganer Strasse,strassenbahn,"52.49526882551458, 13.48844781366679",{'82'},,
19841403,Samariterstrasse,bus,"52.52016041786831, 13.466940699807608",{'30'},,
19841404,Samariterstrasse,u-bahn,"52.514722222222,13.464444444444",{'E'},Q552891,
19841405,Sandheideweg,bus,"52.5123413211593, 13.182459615917342","{'35', '34'}",,
19841406,Sandsteinweg,bus,"52.41698956492939, 13.399830874875677",{'78'},,
19841407,Sandstrasse,bus,"52.518563100142906, 13.169964674221779",{'97'},,
19841408,Sangeallee,bus,"52.48623083556914, 13.516952373943166",{'97'},,
19841409,Savignyplatz,bus,"52.505852905503716, 13.32187246900547",{'94'},,
19841410,Savignyplatz,s-bahn,"52.5051746,13.3190659",{'3'},Q554382,
19841411,Schaltwerk,bus,"52.53775067762068, 13.252920363905849",{'55'},,
19841412,Schappachstrasse,strassenbahn,"52.3946578,13.6317399",{'86'},Q66471501,
19841413,Scharfestrasse,bus,"52.43828828643976, 13.262213345971533",{'18'},,
19841414,Scharnhorststrasse,bus,"52.530048717863, 13.374421833191816",{'57/E'},,
19841415,Scharnweberstrasse,strassenbahn,"52.51191368969891, 13.475397535715326","{'29', '12', '3'}",,
19841416,Scharnweberstrasse,u-bahn,"52.566944444444,13.312777777778",{'6'},Q557586,
19841417,Scheringstrasse,bus,"52.54224615001172, 13.382878503443685",{'12'},,
19841418,Schichauweg,bus,"52.39705295902242, 13.381940142093688",{'7'},,
19841419,Schichauweg,bus,"52.39846227946333, 13.389031995528237",{'82'},,
19841420,Schillerstrasse,strassenbahn,"52.4769451,13.7093142",{'S-Bhf. Friedrichshagen <> Rüdersdorf'},Q66552995,
19841421,Schillingstrasse,u-bahn,"52.520277777778,13.421666666667",{'E'},Q552899,
19841422,Schlegelstrasse,bus,"52.52929529497856, 13.384664331869942",{'57/E'},,
19841423,Schlesische Strasse Ecke Heckmannufer,bus,"52.49754552939811, 13.44838500299095",{'28'},,
19841424,Schlesisches Tor,u-bahn,"52.500833333333,13.441666666667",{'1'},Q602282,
19841425,Schleuse Plötzensee,bus,"52.54311619620167, 13.32312813003648",{'23'},,
19841426,Schlichtallee,bus,"52.50243204743354, 13.486668317741774",{'96'},,
19841427,Schlosserweg,bus,"52.43814390706308, 13.434963685745927",{'91'},,
19841428,Schloß Bellevue,bus,"52.51679066883996, 13.354261133973138",{'24'},,
19841429,Schloß Glienicke,bus,"52.413238847603985, 13.096224949185206",{'6'},,
19841430,Schloßbrücke,bus,"52.52195875177292, 13.300119182683678",{'62'},,
19841431,Schloßplatz,strassenbahn,"52.4443409,13.5753837","{'21', '84', '86', '26', '83'}",Q66095688,
19841432,Schloßstrasse,bus,"52.51943271687508, 13.29596906584401",{'74'},,
19841433,Schloßstrasse,u-bahn,"52.46083,13.32444",{'9'},Q554474,
19841434,Schloßstrasse/Wrangelstrasse,bus,"52.45479859967026, 13.318908801873068",{'85'},,
19841435,Schlüterstrasse,bus,"52.50609789260962, 13.317525850369835",{'94'},,
19841436,Schmidt-Knobelsdorf-Strasse,bus,"52.52169952022556, 13.188973651128686",{'92'},,
19841437,Scholzplatz,bus,"52.50678815703117, 13.22840316297602","{'92', '94'}",,
19841438,Schorfheidestrasse,bus,"52.5915185112632, 13.346110544760768",{'21'},,
19841439,Schreiberring,bus,"52.480838310087485, 13.37928624318748",{'96'},,
19841440,Schulzendorfer Strasse,bus,"52.53993838574446, 13.370511558401759",{'90'},,
19841441,Schulzendorfer Weg,bus,"52.59901996179592, 13.260318585104402",{'20'},,
19841442,Schulzenstrasse,bus,"52.5392529538661, 13.178250341773861",{'63'},,
19841443,Schumannstrasse,bus,"52.52350700053633, 13.379478600060418",{'78'},,
19841444,Schwanter Weg,bus,"52.558138150844556, 13.182270913730692",{'63'},,
19841445,Schwarzelfenweg,bus,"52.56730253884034, 13.465344446026576",{'45'},,
19841446,Schwechtenstrasse,bus,"52.41494068172494, 13.392325068409658",{'7'},,
19841447,Schäferberg,bus,"52.41562661861071, 13.12630868100336",{'6'},,
19841448,Schäferstrasse,bus,"52.55177095081314, 13.209472608896423","{'97', '56', '55'}",,
19841449,Schöneberg Barbarossaplatz,bus,"52.492091461617555, 13.349239976484428",{'50'},,
19841450,"Schönefeld, Dorfstrasse",bus,"52.342093062255294, 13.510465453623498",{'36'},,
19841451,Schönefelder Chaussee,bus,"52.409778884134546, 13.526974904149686",{'23'},,
19841452,"Schöneiche, Dorfaue",bus,"52.47886105131975, 13.70053232372426",{'61'},,
19841453,Schöneweide,s-bahn,"52.455,13.509444444444","{'140', '115', '141', '143', '142', '110'}",Q111323931,
19841454,Schönfließ,s-bahn,"52.6648,13.3397",{'140'},Q801423,
19841455,Schönfließer Strasse,strassenbahn,"52.554074,13.4090846",{'3'},Q65920514,
19841456,Schönhauser Allee,s-bahn,"52.549329,13.413706","{'143', '141', '142', '140'}",Q111264493,
19841457,Schönhauser Allee,strassenbahn,"52.553771, 13.41389",{'3'},Q65088013,
19841458,Schönhauser Allee,u-bahn,"52.549328888889,13.413706111111",{'A'},Q47014936,
19841459,Schützallee,bus,"52.4422164542798, 13.265465277148525",{'3'},,
19841460,Sedanstrasse,bus,"52.45143021733514, 13.335289250392284",{'86'},,
19841461,Seeburger Strasse,bus,"52.529147066786386, 13.195581718361606","{'13', '34'}",,
19841462,Seeburger Weg,bus,"52.52279479377149, 13.173703762130124",{'92'},,
19841463,Seehofstrasse,bus,"52.43283190806482, 13.264994537854385",{'48'},,
19841464,Seekorso,bus,"52.46787180468717, 13.126497616325192",{'34'},,
19841465,Seelenbinderstrasse,bus,"52.45578046188458, 13.577036794685934",{'27'},,
19841466,Seelenbinderstrasse,strassenbahn,"52.4554632,13.5769303","{'25', '82', '83'}",Q66324934,
19841467,Seestrasse,bus,"52.53819794554243, 13.326083510719474",{'23'},,
19841468,Seestrasse,bus,"52.546306845083336, 13.343997986677515",{'64'},,
19841469,Seestrasse,u-bahn,"52.55056,13.35194",{'6'},Q554391,
19841470,Seestrasse/Friedhöfe,bus,"52.54365902910142, 13.33904904591887",{'89'},,
19841471,Seidelbastweg/Stubenrauchstr,bus,"52.431701489153845, 13.495287084749902",{'57'},,
19841472,Seidelbastweg/Stubenrauchstrasse,bus,"52.431701489153845, 13.495287084749902",{'57'},,
19841473,Seidelstrasse,u-bahn,"52.571111111111,13.302777777778",{'6'},Q557582,
19841474,Selbitzer Strasse,bus,"52.45315521778876, 13.122040068790739",{'35E'},,
19841475,Selerweg,bus,"52.45453465621795, 13.338862038845688",{'2'},,
19841476,Senefelderplatz,u-bahn,"52.53242,13.412743",{'A'},Q32661454,
19841477,Senftenberger Ring Märkisches Zentrum,bus,"52.59979022467802, 13.35569734166884",{'64'},,
19841478,Senftenberger Ring-Ost,bus,"52.604729158368016, 13.36171654974895",{'22'},,
19841479,Senioren-Zentrum,bus,"52.60513404639763, 13.35577014027072",{'22'},,
19841480,Seydlitzstrasse,bus,"52.431930350099805, 13.338161764059187",{'96'},,
19841481,Seydlitzstrasse,bus,"52.52796584658153, 13.364175006368566",{'90'},,
19841482,Sickingenstrasse,bus,"52.53300351856751, 13.328433177106923",{'89'},,
19841483,Siedlung,strassenbahn,"52.59447974509029, 13.381077162765449",{'22'},,
19841484,Siedlung Haselhorst,bus,"52.54190384370071, 13.235930867444068",{'55'},,
19841485,Siegfriedstrasse,bus,"52.4678679332248, 13.43108288840776",{'91'},,
19841486,Siegfriedstrasse,bus,"52.51196614831749, 13.49765939541241",{'93'},,
19841487,Siegfriedstrasse,bus,"52.52636618935229, 13.499763129052075",{'30'},,
19841488,Siegfriedstrasse,strassenbahn,"52.52637,13.499036","{'18', '17', '18E'}",Q65684891,
19841489,Siegmarstrasse,bus,"52.527871443906704, 13.572843421946246",{'91'},,
19841490,Siemensdamm,u-bahn,"52.536666666667,13.273055555556",{'7'},Q663264,
19841491,Siemensstrasse,bus,"52.44244114357029, 13.332070210084323",{'86'},,
19841492,Siemensstrasse,bus,"52.446947284872806, 13.34242667222804","{'32', '17'}",,
19841493,Siemensstrasse,bus,"52.532952188928775, 13.328425065991658",{'23'},,
19841494,Simon-Dach-Strasse,strassenbahn,"52.509884676199015, 13.456185373630985",{'3'},,
19841495,Skladanowskystrasse,strassenbahn,"52.58143848294974, 13.394213664124416",{'22'},,
19841496,Soldiner Strasse,bus,"52.5586680252773, 13.386252910811457","{'70', '61'}","nan, nan",
19841497,Soltauer Strasse,bus,"52.580779638670585, 13.302875315495998",{'22E'},,
19841498,Sondershauser Strasse,bus,"52.41595041180215, 13.341713930350329",{'11'},,
19841499,Sonnenalle Ecke Peter-Anders-Strasse,bus,"52.46340224552252, 13.475032600116005",{'65'},,
19841500,Sonnenallee,bus,"52.460833106151426, 13.481268612494336",{'47'},,
19841501,Sonnenallee,bus,"52.47390641754349, 13.45582209753393",{'65'},,
19841502,Sonnenallee,bus,"52.481708985743545, 13.440136223973962",{'4'},,
19841503,Sonnenallee,bus,"52.48612472975925, 13.43025438773501",{'75'},,
19841504,Sonnenallee,bus,"52.48777166939619, 13.425497440985696",{'41'},,
19841505,Sophie-Charlotte-Platz,u-bahn,"52.510833333333,13.296666666667",{'1'},Q657879,
19841506,Sophie-Charlotte-Strasse,bus,"52.44597915575293, 13.267817468250367",{'3'},,
19841507,Sophie-Charlotten-Strasse,bus,"52.51887464614109, 13.286651633593438","{'87', '54', '74'}",,
19841508,Spandau Freudstrasse,bus,"52.55455996843636, 13.149457896629317",{'99'},,
19841509,Spandau Hakenfelde,bus,"52.58761803115145, 13.202711479788642","{'56', '55'}",,
19841510,Spandau Johannesstift,bus,"52.5676212367215, 13.191821084054606",{'54'},,
19841511,Spandau Seegefelder Weg,bus,"52.54629010550862, 13.143898499972583",{'63'},,
