Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
263,Bötzowstrasse,bus,{'57'},"52.52883745090128, 13.43063972064224",,,
264,Calandrellistrasse (Stadtbad),bus,{'32'},"52.442592851117794, 13.341275641965193",nan,['32'],
265,Calandrellistrasse/Stadtbad,bus,"{'81', '83'}","52.442592851117794, 13.341275641965193",,,
266,"Calandrellistrasse/Stadtbad, Rathaus",bus,{'30'},"52.44257598085535, 13.341282190494303",nan,['30'],
267,Calauer Strasse,bus,"{'22', '64'}","52.6039046981797, 13.35101806751932",,,
268,Canovastrasse/Krankenhaus,bus,{'83'},"52.46321336605348, 13.344676309607914",,,
269,Carl-Schurz-Strasse,bus,{'55'},"52.53953156633325, 13.205576158577",nan,"['55', '99', '13', '34', '56']",
270,Cecilienstrasse,bus,{'92'},"52.52916119988477, 13.56567001818894",nan,['92'],
271,Cecilienstrasse ; Blohmstrasse/Wünsdorfer Strasse,bus,{'82'},"52.38866898553209, 13.388859906638816 ; 52.3886603285429, 13.39431823947573",,,
272,Charlottenburg,s-bahn,{'156'},"52.504722222222,13.303333333333",Q111326217,,
273,Charlottenburg Königin-Elisabeth-Strasse,bus,{'74'},"52.51691219128634, 13.280726885247722",,,
274,Charlottenstrasse,bus,"{'18', '66'} ; {'57'}","52.41530988829396, 13.145423878646657 ; 52.51714232691195, 13.390652672122041",,,
275,Chausseehaus,bus,{'27'},"52.430090871325774, 13.614694292071622",,,
276,Chausseestrasse,bus,{'59'},"52.530562532485156, 13.383099723527291",,,
277,Chemie-Handel,bus,{'53'},"52.54635511419105, 13.519416309000189",nan,['53'],
278,Chemnitzer Strasse,bus,{'27'},"52.5051288553116, 13.581585054064426",,,
279,Columbiadamm,bus,{'24'},"52.48398171737193, 13.394418749054523",nan,['24'],
280,Corrensplatz,bus,"{'10', '11'}","52.446014012041694, 13.284264679815902",nan,"['11', '10']",
281,Crailsheimer Strasse,bus,{'96'},"52.444274212475506, 13.354224635353715",,,
282,Cunostrasse,bus,{'50'},"52.485632143913, 13.296298367587678",nan,['50'],
283,Cyclopstrasse,bus,{'12'},"52.60208376924525, 13.32483857919441",nan,['12'],
284,Dachdeckerweg,bus,{'91'},"52.43200863965697, 13.43517747900866",,,
285,Dahlem Clayallee Ecke Königin-Luise-Strasse,bus,{'68'},"52.46042333572993, 13.274945614876821",,,
286,Dahlem Waldfriedhof,bus,{'11'},"52.454988100614784, 13.265939139958043",nan,['11'],
287,Dahlem-Dorf,u-bahn,{'2'},"52.456944444444,13.289444444444",Q668585,['2'],
288,Dahlemer Weg,bus,"{'48', '53'}","52.44179805042347, 13.282699371472702",nan,"['53', '48']",
289,Daimlerstrasse,bus,"{'7'} ; {'77', '11'}","52.42004129886981, 13.390580631715386 ; 52.42633426517634, 13.374372783711541",,,
290,Dammweg,bus,{'95'},"52.47029082500845, 13.464688258814357",nan,['95'],
291,Dannenwalder Weg,bus,"{'22', '64'}","52.59156023305015, 13.346103882346329",nan,"['64', '22']",
292,Dardanellenweg,bus,{'81'},"52.44483148936466, 13.410763994344759",nan,['81'],
293,Delmer Steig,bus,{'78'},"52.41971134506084, 13.4227562094393",,,
294,Dernburgstrasse,bus,"{'10', '66'}","52.506475277293326, 13.283699429511623",,,
295,Deutsche Oper,u-bahn,{'1'},"52.511944444444,13.310555555556",Q869501,['1'],
296,Deutsche Staatsoper,bus,{'57'},"52.51738792599121, 13.39467182238642",nan,['57'],
297,Diakoniezentrum,bus,{'14'},"52.61149887487554, 13.251436670031126",nan,['14'],
298,Dianaplatz,bus,{'20'},"52.606727147275635, 13.312809212946904",nan,['20'],
299,Dianastrasse,bus,{'12'},"52.611345702626494, 13.318042679764599",nan,['12'],
300,Diepensee,bus,{'38'},"52.300569220227956, 13.588920019126693",nan,['38'],
301,Dimitroffstrasse,bus,"{'57', '30'} ; {'54', '48'}","52.53214076529275, 13.441437817185522 ; 52.52644944679887, 13.447574773361476",,,
302,Dimitroffstrasse,strassenbahn,"{'63', '11', '18', '19', '15'} ; {'24'} ; {'72', '71', '20'}","52.5263926244183, 13.447646411219079 ; 52.536198395743384, 13.43305330311556 ; 52.539215728844226, 13.42421962115618",,,
303,Dimitroffstrasse,u-bahn,{'A'},"52.541666666667,13.412222222222",Q571382,['A'],
304,Dolomitenstrasse,bus,{'50'},"52.56142249168458, 13.404195228458164",nan,['50'],
305,Dominicusstrasse,bus,"{'65', '83', '48'}","52.481845594274056, 13.348295976204904",,,
306,Donnersmarckplatz,bus,"{'12', '15'}","52.62982465046043, 13.28047497184123",nan,"['15', '12']",
307,Dorfstrasse,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},"52.4785253,13.6950292",Q66564222,,
308,Dovebrücke,bus,{'90'},"52.51867985481754, 13.319909429259681",,,
309,Dr.-Wilhelm-Külz-Strasse,bus,{'61'},"52.46622633660755, 13.700755982362814",nan,['61'],
310,Drakestrasse,bus,"{'85'} ; {'53'} ; {'48', '11'}","52.439789082027474, 13.300246115143795 ; 52.43129851364018, 13.30971175416101 ; 52.445663118820534, 13.293766125661357",,,
311,Drewitz,bus,{'E'},"52.383210942095026, 13.122280120317033",nan,['E'],
312,Drontheimer Strasse,bus,{'14'},"52.55658565363752, 13.377068634643702",,,
313,Dudenstrasse,bus,{'28'},"52.485078406979376, 13.376567552300232",nan,['28'],
314,Dyrotzer Strasse,bus,{'63'},"52.541533204193215, 13.168717392964442",,,
315,Dörpfeldstrasse,bus,{'23'},"52.43603572868382, 13.54292180983057",,,
316,Düppel-Süd,bus,{'3'},"52.423091212760234, 13.233043898233506",nan,['3'],
317,Düppelstrasse,bus,{'84'},"52.46050228641594, 13.327668795336404",nan,['84'],
318,Eberswalder Strasse,strassenbahn,"{'13', '21', '4'}","52.5401928,13.4113979",Q65088313,,
319,Edelweißstrasse,bus,"{'45', '55'}","52.58637603770021, 13.367525194816494",nan,"['45', '55']",
320,Edisonstrasse,strassenbahn,{'19'},"52.4619496,13.5139049",Q65951882,['19'],
321,Efeuweg,bus,{'52'},"52.42961975739112, 13.47788675809725",nan,['52'],
322,Egelpfuhlstrasse,bus,{'31'},"52.53353984351533, 13.169416926784528",nan,"['80', '31']",
323,Ehrenmal Schönholz,bus,"{'45', '55'}","52.580179307507684, 13.375830702482576",nan,"['45', '55']",
324,Eichborndamm,bus,"{'12', '14'}","52.59189972544546, 13.326509287366479",nan,"['12', '12E', '14']",
325,Eichbornstrasse,s-bahn,{'153'},"52.5776,13.3169",Q800500,,
326,Eichbuschplatz,bus,{'38'},"52.39366126137233, 13.582046308470128",nan,['38'],
327,Eichendamm,strassenbahn,{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},"52.4557019,13.730965",Q66980691,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'],
328,Eichholzbahn,bus,{'31'},"52.53745641909849, 13.149835716602464",nan,['31'],
329,Eichhorster Weg,bus,"{'22', '64'}","52.60003194903096, 13.341216343271132",nan,"['64', '22']",
330,Eichkamp Dauerwaldweg,bus,{'69'},"52.48910045407201, 13.259629130168845",nan,['69'],
331,Eichwalde,s-bahn,"{'141', '110'}","52.3715,13.6152",Q19274479,,
332,Eisenacher Strasse,bus,"{'77', '33'} ; {'50'}","52.446763982320256, 13.402055874121041 ; 52.49468880545909, 13.349802236493753",,,
333,Eisenacher Strasse,u-bahn,{'7'},"52.489444444444,13.350277777778",Q571170,,
334,"Eiswald-/Emmerichstrasse, Hochschule",bus,{'30'},"52.4276733720371, 13.355227466541969",nan,['30'],
335,Eiswaldstrasse,bus,{'32'},"52.42768407828006, 13.355221272560957",nan,['32'],
336,Elisabeth-Friedhof,bus,{'70'},"52.5606565984888, 13.387868890755703",nan,['70'],
337,Elisabethstrasse,bus,"{'54', '92'}","52.534079281753165, 13.559516643069438",nan,"['92', '54']+ ['95']",
338,Elsflether Weg,bus,{'31'},"52.53387421969225, 13.1936438306569",nan,"['80', '31']",
339,Elsterplatz,bus,"{'10', '60'}","52.47977982878401, 13.285507613099716",nan,"['60', '10']",
340,Elsterwerdaer Platz,bus,"{'8', '35'}","52.506069286264314, 13.561702990422047",nan,"['8', '35']",
341,Emmentaler Strasse,bus,"{'12'} ; {'14'} ; {'22', '61', '72'}","52.56753442425038, 13.351220133812342 ; 52.57436366539218, 13.368494321270632 ; 52.57040409711633, 13.360868970172627",,,
342,Emser Platz,bus,{'50'},"52.492072890007414, 13.319251387534207",nan,['50'],
343,Endestrasse,bus,{'18'},"52.41965961978957, 13.160396994674473",nan,['18'],
344,Entlastungsstrasse,bus,{'69'},"52.51939151946091, 13.370756955535764",nan,['69'],
345,Eresburgstrasse,bus,{'74'},"52.46711766916931, 13.370302258041393",,,
346,Erich-Baron-Weg,strassenbahn,{'83'},"52.482992,13.6017355",Q66368117,,
347,Erich-Steinfurth-Strasse,bus,{'40'},"52.51047220945813, 13.437100419724745",,,
348,Erich-Weinert-Klubhaus,strassenbahn,"{'26', '25', '19'}","52.455916,13.5586012",Q66095725,"['26', '19', '85', '25', '82']",
349,Erkner,s-bahn,{'105'},"52.4296,13.7513",Q14434071,,
350,Erkstrasse/U-Bhf. Rathaus Neukölln,bus,{'4'},"52.48087081333717, 13.435364974946072",nan,['4'],
351,Ernst-Reuter-Platz,u-bahn,{'1'},"52.511944444444,13.322222222222",Q658361,['1'],
352,Ernst-Thälmann-Strasse,bus,{'7'},"52.63926480026728, 13.322658969933071",,,
353,Eschachstrasse/Ziekowstrasse,bus,{'15'},"52.59029771885372, 13.289367157414716",nan,['15'],
354,Exerzierstrasse,bus,{'61'},"52.553756646174705, 13.37716619556309",nan,['61'],
355,Fahlenbergstrasse,bus,{'61'},"52.431470149043314, 13.718708856639706",nan,['61'],
356,Fahrenheitstrasse,bus,{'86'},"52.41442729967662, 13.317808293573478",nan,['86'],
357,Falckensteinstrasse,bus,{'28'},"52.50006740058051, 13.443824961890895",nan,['28'],
358,"Falkenberg, Schule",bus,{'41'},"52.56880573894071, 13.549528314980424",,,
359,Falkenberger Chaussee,bus,{'39'},"52.565814225343445, 13.511924619006814",nan,['39'],
360,Falkenberger Strasse,bus,{'41'},"52.55648662489534, 13.486621227706236",,,
361,Falkenhöhe,bus,{'23'},"52.400507029940435, 13.538229483128243",nan,['23'],
362,Falkenplatz,bus,"{'14E', '20'}","52.58483834291436, 13.227491413045145",nan,"['14E', '20']",
363,Falkenseer Chaussee,bus,"{'99', '5', '63'}","52.54750354783305, 13.184668062763297",nan,"['63', '99', '5']",
364,Falkenseer Chaussee/Stadtrandstrasse,bus,{'5'},"52.553417103891, 13.153520760843469",nan,['5'],
365,Falkenseer Damm,bus,{'63'},"52.541921441242074, 13.20003803734455",nan,['63'],
366,Falkentaler Steig,bus,{'15'},"52.61956101840572, 13.304151399505054",nan,['15'],
367,Fanninger Strasse,bus,{'93'},"52.514005623083534, 13.498138966555556",,,
368,Fasanenstrasse,strassenbahn,{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},"52.4530423,13.744271",Q66980261,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'],
369,Fehrbelliner Platz,bus,{'86'},"52.490390927187676, 13.31417745809863",nan,"['21', '86']",
370,Fehrbelliner Platz,u-bahn,"{'7', '2'}","52.490277777778,13.314444444444",Q663245,"['2', '7']",
371,Fehrbelliner Platz,bus,{'21'},"52.490390927187676, 13.31417745809863",,,
372,Feldstrasse,bus,{'90'},"52.53894753969273, 13.385922980430735",,,
373,Feldtmannstrasse,bus,{'41'},"52.56401588379611, 13.46980857664685",nan,['41'],
374,Fennstrasse,bus,{'16'},"52.53790305026232, 13.36156749519695",nan,['16'],
375,Fernbahnhof Spandau,bus,{'56'},"52.53460554079231, 13.19938861204433",,,
376,Fernbahnhof Wannsee,bus,"{'3', '66'}","52.42159786219464, 13.178502971244166",,,
377,Filandastrasse,bus,{'33'},"52.45830016222382, 13.332000437695363",nan,['33'],
378,Finckensteinallee,bus,"{'85', '84'}","52.43271069172293, 13.28705129301604",nan,"['85', '84']",
379,Finnensiedlung,bus,{'35'},"52.45776614181094, 13.150049064089199",nan,['35'],
380,Finsterwalder Strasse,bus,{'15'},"52.600048458103096, 13.341236103226572",,,
381,Fischerhüttenstrasse,bus,{'18'},"52.43576520834544, 13.256135254159986",nan,['18'],
382,Fischerinsel,bus,{'32'},"52.514377549488444, 13.406084988428123",,,
383,Flankenschanze,bus,{'63'},"52.54285108073802, 13.198524346220605",nan,['63'],
384,Flottenstrasse,bus,"{'64'} ; {'61'}","52.57854977442511, 13.347246771815888 ; 52.577013821677525, 13.360955072816076",,,
385,Flughafen Berlin-Tegel,bus,"{'8', '9'}","52.55403638121108, 13.293890891657346",nan,['9'],
386,Flughafen Schönefeld,bus,"{'361', '362'}","52.391323335655244, 13.51608796588043",,,
387,"Flugplatz, Haupteingang",bus,"{'35', '34'}","52.46658956261734, 13.164541627721409",nan,"['34', '35']",
388,Flugsteig 16,bus,"{'8', '9'}","52.55399013109914, 13.291000322517526",,,
389,Forckenbeckstrasse,bus,{'50'},"52.482221394934605, 13.290044081376928",nan,['50'],
390,Forststrasse,bus,{'53'},"52.44018878722606, 13.23646612794553",nan,['53'],
391,Frankenwaldstrasse,bus,{'5'},"52.54996371596514, 13.171838568952742",nan,['5'],
392,Frankestrasse,bus,{'94'},"52.49265052375857, 13.532057921698504",nan,['94'],
393,Frankfurter Allee,s-bahn,"{'141', '140', '143', '142'}","52.514166666667,13.474722222222",Q111250033,,
394,Frankfurter Allee,u-bahn,{'E'},"52.513638888889,13.475694444444",Q3752007,['E'],
395,Frankfurter Tor,strassenbahn,"{'13', '21', '4'}","52.5153903,13.4540172",Q65706246,"['13', '21', '4']",
396,Frankfurter Tor,u-bahn,{'E'},"52.515833333333,13.454166666667",Q568627,['E'],
397,Franklinstrasse,bus,"{'1', '90'}","52.522283871477285, 13.328349242353065",,,
398,Franz-Jacob-Strasse,strassenbahn,"{'18', '17', '15', '19'}","52.5285069951728, 13.466925730548898",nan,"['15', '19', '18', '17']",
399,Franz-Körner-Strasse,bus,{'91'},"52.455922674609056, 13.437265424341522",,,
400,Franz-Mehring-Platz,bus,"{'30', '40'}","52.51371039681593, 13.437822888670022",nan,['30'],
401,Franzensbader Strasse/Sportplatz,bus,{'29'},"52.48531047979718, 13.284276944205017",,,
402,Französische Strasse,bus,{'79'},"52.51479530644954, 13.389211606710221",,,
403,Fredersdorf,s-bahn,{'100'},"52.5265,13.7625",Q15197387,,
404,Freibad Müggelsee,strassenbahn,{'25'},"52.44667120570544, 13.63034121580945",,,
405,Freie Scholle,bus,{'20'},"52.599851537868666, 13.301736158422598",nan,['20'],
406,Freiheit,bus,{'56'},"52.5305888635336, 13.224095725446475",,,
407,Freiheit,strassenbahn,{'19'},"52.44751245016566, 13.575397816761088",nan,['19'],
408,Freybrücke,bus,{'92'},"52.5122477912736, 13.200889215866068",,,
409,Friedrichstrasse,s-bahn,{'152'},"52.52027777777778,13.386944444444444",Q111219456,,
410,Friedenauer Brücke,bus,"{'84', '25'}","52.467136873118974, 13.33767977795157",nan,"['84', '25']",
411,Friedenstrasse,bus,{'6'},"52.417223782342035, 13.138950169993388",nan,['6'],
412,Friedhof In den Kisseln,bus,{'34'},"52.55316836604108, 13.179584103774719",,,
413,Friedrich-Junge-Strasse,bus,{'34'},"52.49382897072681, 13.471572865851856",nan,['34'],
414,Friedrich-Karl-Strasse,bus,{'68'},"52.455827036635775, 13.383997024314642",,,
415,Friedrich-Olbricht-Damm,bus,{'23'},"52.54441142183259, 13.313159139083618",nan,['23'],
416,Friedrich-Wilhelm-Platz,u-bahn,{'9'},"52.47194,13.32861",Q559207,['9'],
417,Friedrich-Wilhelm-Strasse,bus,{'96'},"52.45895211969007, 13.376248282408774",nan,['96'],
418,Friedrichsfelde,u-bahn,{'E'},"52.506111111111,13.512777777778",Q429781,['E'],
419,Friedrichsfelde Ost,s-bahn,"{'101', '100'}","52.5141,13.5198",Q800473,,
420,Friedrichshagen,s-bahn,{'105'},"52.4574,13.6233",Q800474,,
421,Friedrichsrodaer Strasse,bus,{'32'},"52.4201108132188, 13.359007420818845",,,
422,Friedrichstrasse,bus,"{'9', '32'}","52.51718498081941, 13.388821428784585",nan,"['9', '32']",
423,Friedrichstrasse,s-bahn,"{'156', '153', '100', '115', '105', '110'}","52.52027777777778,13.386944444444444",Q111219456,,
424,Friedrichstrasse,u-bahn,{'6'},"52.520111111111,13.388305555556",Q3753274,['6'],
425,Friedrichstrasse/U-Bhf. Kochstrasse,bus,{'29'},"52.506461639098845, 13.39051870297674",nan,['29'],
426,Friesenstrasse,bus,{'4'},"52.483950604682775, 13.394359749805426",nan,['4'],
427,Fritz-Erler-Allee,bus,"{'52', '25'}","52.425820619613276, 13.483152637127983",nan,"['25', '52']",
428,Fritz-Werner-Strasse,bus,{'77'},"52.438417252275286, 13.38418919566004",,,
429,Frohnau,s-bahn,{'152'},"52.6325,13.2902",Q800472,,
430,Frohnau Invalidensiedlung,bus,{'15'},"52.65520839664635, 13.284793871557998",nan,['15'],
431,Fronhofer-/Wrangelstrasse,bus,{'86'},"52.45432970776737, 13.318802488731677",nan,['86'],
432,Fronhoferstrasse,bus,{'84'},"52.4536095013498, 13.319123581679202",nan,['84'],
433,Fronhoferstrasse/Wrangelstrasse,bus,{'88'},"52.45432970776737, 13.318802488731677",nan,['88'],
434,Fuldastrasse,bus,{'95'},"52.483802510465225, 13.435884392882318",nan,['95'],
435,Fulhamer Allee,bus,{'91'},"52.448878464010086, 13.436183255895306",,,
436,Fährstrasse,bus,"{'14E', '14'}","52.607046957760666, 13.21078222815492",nan,"['14E', '14']",
437,Földerichstrasse,bus,{'92'},"52.5210275396766, 13.194060088200912",,,
438,Fürstenbrunner Weg/Friedhof,bus,{'10'},"52.52418583721669, 13.279290457923098",nan,['10'],
439,Fürstenwalder Damm,strassenbahn,{'25'},"52.4524584,13.6521666",Q66362595,,
440,Gabrielenstrasse,bus,{'20'},"52.5948594090207, 13.279545908495535",nan,['20'],
441,Galenstrasse,bus,"{'5', '63'}","52.535513174510704, 13.195323305598267",nan,"['63', '5']",
442,Galenusstrasse,bus,{'52'},"52.581754739893306, 13.42976269339117",,,
443,Galenusstrasse,strassenbahn,{'49'},"52.5818183,13.4287678",Q66195410,,
444,Gardeschützenweg,bus,"{'85', '11'}","52.44269703422099, 13.296991593442124",nan,"['11', '85']",
445,Gartenfeld,bus,{'72'},"52.54719055045343, 13.247793329242997",,,
446,Gartenfelder Strasse,bus,"{'99'} ; {'10', '55', '72'}","52.53936042379398, 13.232371924823772 ; 52.54416414332362, 13.247054939968866",,,
447,Gartenstadtweg,bus,{'36'},"52.412313913821045, 13.56660267841369",nan,['36'],
448,Gartenstrasse,bus,{'90'},"52.54184881212708, 13.378098613896778",,,
449,Garystrasse,bus,{'11'},"52.4442077967708, 13.28357204535823",nan,['11'],
450,Gatow Kirche,bus,{'35'},"52.48658875560032, 13.182345187620795",nan,['35'],
451,"Gatow, Kirche",bus,{'34'},"52.48684680676539, 13.18215147844503",nan,['34'],
452,Gatower Strasse,bus,"{'97', '34'}","52.489436255649245, 13.180387588417426",,,
453,"Gatower Strasse ""Biberburg""",bus,"{'35', '34'}","52.49797592518819, 13.180036801876797",,,
454,Gatower Strasse/Heerstrasse,bus,{'35'},"52.51546764067115, 13.184735752014547",,,
455,Geflügelsteig,bus,{'57'},"52.40509575868019, 13.490612934623142",nan,['57'],
456,Gehrenseestrasse,bus,"{'53', '39'}","52.550374446495574, 13.509947431496716",,,
457,Gehrenseestrasse,strassenbahn,"{'63', '70'}","52.5508672,13.5094994",Q65555882,,
458,Gehringstrasse,bus,"{'45', '56'}","52.56216163837131, 13.468446044017584",nan,"['45', '56']",
459,Gehsener Strasse,bus,{'27'},"52.46321577871702, 13.58365868698432",,,
460,Geibelstrasse,bus,{'28'},"52.49351434160696, 13.405865390190371",nan,['28'],
461,Geibelstrasse/Urban-Krankenhaus,bus,{'95'},"52.49479123527596, 13.406648041036469",nan,['95'],
462,Gemeinde-Zentrum,bus,{'22'},"52.59643859073574, 13.351715376359108",nan,['22'],
463,Gemeindefriedhof,bus,"{'14E'} ; {'61'}","52.59833165955323, 13.215509615640908 ; 52.57293803082037, 13.34166243791318",,,
464,Gemeindezentrum,bus,{'62'},"52.59650422528956, 13.352130648813059",nan,['62'],
465,Genfenbergstrasse,bus,{'97'},"52.51750221401804, 13.197731492020262",nan,['97'],
466,Genfer Strasse,bus,{'8'},"52.56900243790613, 13.356352056641578",,,
467,Genslerstrasse,bus,"{'54', '48'}","52.53422697165157, 13.496979463218665",nan,"['54', '48']",
468,Genslerstrasse,strassenbahn,"{'12', '11'}","52.5343884,13.4948777",Q65640299,"['11', '12']",
469,Gerhard-Weiß-Platz,bus,{'7'},"52.63484940078564, 13.31351115672127",,,
470,Germanenstrasse,bus,{'37'},"52.41150732002545, 13.555989941091324",,,
471,Germaniapromenade,bus,{'91'},"52.46091119718613, 13.435072262724178",,,
472,Gersdorfstrasse,bus,{'33'},"52.4497135211621, 13.366843463731259",nan,['33'],
473,Gesundbrunnen,s-bahn,"{'152', '153'}","52.548611111111,13.389444444444",Q111239092,,
474,Gesundbrunnen,u-bahn,{'8'},"52.548611,13.389444",Q3761416,['8'],
475,Geygerstrasse,bus,{'95'},"52.47976469123224, 13.444053924636787",nan,['95'],
476,Giesensdorfer Strasse,bus,{'86'},"52.42400068709971, 13.31440991636864",,,
477,Gitschiner Strasse,bus,{'41'},"52.49813710118797, 13.39367521589463",,,
478,Gleisdreieck,u-bahn,{'1'},"52.49952,13.37409",Q678372,['1'],
479,Glienicke Gutshof,bus,{'34'},"52.47526152065717, 13.120610836844609",nan,['34'],
480,"Glienicke, Kirche",bus,{'7'},"52.63062737184449, 13.312861916755343",,,
481,Glienicker Brücke,bus,{'6'},"52.413474089031965, 13.091235881924467",nan,['6'],
482,Glienicker Strasse,bus,{'7'},"52.639049703806435, 13.364412135530177",,,
483,Glienicker Weg,bus,{'23'},"52.42911840822696, 13.550747599297186",nan,['23'],
484,Gliensteig,bus,{'63'},"52.55955215458691, 13.177291674100829",nan,['63'],
485,Glitschiner Strasse,bus,{'95'},"52.498382344355605, 13.395835277134504",,,
486,Gneisenaustrasse,u-bahn,{'7'},"52.491388888889,13.395555555556",Q668618,['7'],
487,Goebelplatz,bus,{'23'},"52.53812718171093, 13.27991414794248",nan,['23'],
488,Goebenstrasse,bus,"{'84', '83', '48'} ; {'19'}","52.49432104446879, 13.361075538452589 ; 52.49352617261973, 13.366079955859773",,,
489,Goerzallee,bus,"{'85', '53'}","52.42198671722762, 13.298478688518832",nan,"['85', '53']",
490,Goethepark,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},"52.470862,13.6885591",Q66564231,,
491,Goethestrasse,bus,"{'76E', '76'}","52.40437395250698, 13.406194791584095",,,
492,Goethestrasse,strassenbahn,{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},"52.4555753,13.7263905",Q66980872,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'],
493,Goldenes Horn,bus,{'93'},"52.4395765122167, 13.404046393143272",,,
494,Goltzstrasse,bus,{'76'},"52.38744320384639, 13.409669775718848",,,
495,Goltzstrasse ; Groß-Ziethener-Strasse,bus,{'82'},"52.387438325776785, 13.409715778165955 ; 52.39430930301034, 13.411034857603847",,,
496,Gorkistrasse,bus,{'20'},"52.59059426195262, 13.292011153010927",nan,['20'],
497,Gotenstrasse,bus,"{'73', '65', '74'}","52.47544911672171, 13.359851155294415",,,
498,Gotthardstrasse,bus,"{'8'} ; {'64'}","52.56628742362028, 13.339139315236876 ; 52.56696948709003, 13.346648746628137",nan,"['8', '64']",
499,Gottlieb-Dunkel-Strasse,bus,"{'73', '25'}","52.46047500564911, 13.417979057824004",,,
500,Gotzkowskystrasse,bus,{'23'},"52.527175382748375, 13.33054791755954",nan,['23'],
501,Grabensprung,bus,{'35'},"52.49796135202633, 13.55542240450611",nan,['35'],
502,Gradestrasse,bus,"{'73', '25'}","52.45253783133086, 13.4330277622881",,,
503,Granitzstrasse,bus,{'52'},"52.57207265500184, 13.428773831691446",,,
504,Grazer Platz,bus,"{'83', '25'}","52.46736105632026, 13.34759164871014",,,
505,Greifswalder Strasse,bus,"{'44', '95'} ; {'56'}","52.530034573162204, 13.626829299933483 ; 52.54129394662311, 13.438891154043352",,,
506,Greifswalder Strasse,s-bahn,"{'141', '140', '143', '142'}","52.539722222222,13.439444444444",Q439246,,
507,Greifswalder Strasse,strassenbahn,"{'13', '21', '4'}","52.5364975,13.4334045",Q65548960,,
508,Grellstrasse,bus,{'56'},"52.54566404757848, 13.427807153394088",,,
509,Greinerstrasse/Dederingstrasse,bus,{'81'},"52.43670205861796, 13.37209191098168",nan,['81'],
510,Grenadierstrasse,bus,"{'5', '31'}","52.530981925368565, 13.205371761701368",nan,"['80', '31', '5']",
511,Grenzallee,bus,{'65'},"52.47029008909428, 13.464648179097418",nan,['65'],
512,Grenzallee,u-bahn,{'7'},"52.463333333333,13.443888888889",Q571836,['7'],
513,Grimmstrasse,bus,"{'76E', '76'} ; {'95'} ; {'82'}","52.39850705100956, 13.406401918150467 ; 52.491931907521426, 13.412834212453419 ; 52.39863144995529, 13.401260733779562",,,
514,Gritznerstrasse,bus,{'33'},"52.46438146098689, 13.316483335491945",nan,['33'],
515,Grottkauer Strasse,bus,{'60'},"52.52747689361331, 13.606500303391726",,,
516,Groß-Glienicker Weg,bus,"{'35', '34'}","52.48314168800522, 13.182649808839098",nan,"['34', '35', '34E']",
517,Groß-Ziethener-Chaussee,bus,{'57'},"52.410472559817045, 13.479414283129158",,,
518,Groß-Ziethener-Strasse,bus,{'79'},"52.39430930301034, 13.411034857603847",nan,['79'],
519,Großbeerenstrasse,bus,"{'24'} ; {'76', '77'} ; {'19'}","52.49899269436089, 13.385321352334506 ; 52.43788912686975, 13.380393957254888 ; 52.49366889465351, 13.383531559754024",,,
520,Großer Stern,bus,"{'69', '16'}","52.51471344339627, 13.349987328429489",nan,"['16', '69']",
521,Grumbkowstrasse,bus,"{'50', '33'}","52.59081479417949, 13.419895078886073",nan,['33'],
522,Grundewald Fontanestrasse,bus,{'17'},"52.48764743893716, 13.263943281681717",,,
523,Grunewald,s-bahn,{'156'},"52.4892,13.2614",Q457266,,
524,Grunewald Roseneck,bus,"{'50', '19'}","52.475832942010044, 13.282326941329416",nan,"['50', '19']",
525,"Grunewald, Roseneck",bus,{'29'},"52.47580089902253, 13.282411270445099",nan,['29'],
526,Grunewaldstrasse,bus,"{'73', '85'}","52.48907804007202, 13.345000249198607",,,
527,Grätzwalde,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},"52.4738933,13.7134019",Q66552987,,
528,Grünau,s-bahn,"{'141', '110'}","52.4122,13.5746",Q111307258,,
529,Grünbergallee,s-bahn,"{'115', '140'}","52.3992,13.5416",Q5612896,,
530,Grünberger Strasse,strassenbahn,{'4'},"52.5122359,13.452609",Q65706239,,
531,Grüner Weg,bus,"{'41', '25'}","52.42955863550208, 13.453590733350595",nan,"['41', '25']",
532,Grünhofer Weg,bus,{'31'},"52.534302716812704, 13.18775030784576",nan,"['80', '31']",
533,Grünsteinweg,bus,{'78'},"52.42629631091223, 13.409327287943531",,,
534,Grünstrasse,strassenbahn,"{'83', '26'}","52.44496772124069, 13.574134773392572",nan,"['26', '86', '84', '21', '85', '83']",
535,Gustav-Müller-Platz,bus,{'84'},"52.483564682706586, 13.361433684488112",nan,['84'],
536,Gutschmidtstrasse,bus,"{'91', '93'}","52.437076827846255, 13.444129425003135",,,
537,Gutshof Marienfeld,bus,{'52'},"52.408557224431995, 13.376664128444137",nan,['52'],
